vulnerability_id,asset_id,cve_id,vulnerability_type,cvss_score,severity,exploitability_score,attack_vector,attack_complexity,privileges_required,user_interaction,known_exploited,exploit_available,exploit_age_days,vulnerability_age_days,affected_service,patch_available,patch_age_days,remediation_status,remediation_deadline,vulnerability_risk_score
VULN-013777,AST-02276,CVE-2019-73928,LDAP Injection,2.5,Low,1.1,Network,Low,None,None,False,False,0,391,Web Server,True,55,False Positive,,2.5
VULN-013778,AST-06184,CVE-2024-68795,CSRF,6.2,Medium,3.1,Adjacent,High,None,None,False,False,0,569,CI/CD Server,False,0,In Progress,,6.3
VULN-013779,AST-00269,CVE-2021-15059,Race Condition,4.8,Medium,1.1,Local,Low,High,None,False,False,0,741,Cloud VM,True,356,Mitigated,,1.9
VULN-013780,AST-07521,CVE-2019-65318,Buffer Overflow,8.2,High,2.9,Local,High,Low,Required,False,False,0,187,Email Server,True,29,Open,2026-11-27,8.9
VULN-013781,AST-03067,CVE-2021-36116,Improper Access Control,0.3,Low,0.1,Physical,High,Low,Required,True,True,201,980,IAM System,False,0,Accepted,,2.4
VULN-013782,AST-02330,CVE-2026-62193,Cryptographic Weakness,4.5,Medium,1.4,Adjacent,Low,High,None,False,False,0,1066,API Gateway,True,662,False Positive,,4.7
VULN-013783,AST-06900,CVE-2021-50970,Deserialization,2.4,Low,1.0,Local,Low,Low,None,False,False,0,189,Kubernetes Cluster,False,0,Accepted,,2.1
VULN-013784,AST-03038,CVE-2021-40795,LDAP Injection,5.7,Medium,1.4,Network,High,High,Required,False,False,0,522,Firewall,False,0,Mitigated,,2.8
VULN-013785,AST-02507,CVE-2025-31662,Information Disclosure,1.9,Low,0.9,Network,Low,Low,Required,False,True,41,702,Firewall,True,320,Open,2026-10-24,2.0
VULN-013786,AST-03715,CVE-2022-63498,Buffer Overflow,2.1,Low,0.6,Physical,High,High,None,False,False,0,21,VPN Gateway,False,0,Mitigated,,1.0
VULN-013787,AST-00619,CVE-2020-44169,XXE,8.5,High,3.9,Network,Low,Low,Required,False,False,0,709,IoT Device,True,151,Open,2026-11-17,9.6
VULN-013788,AST-04429,CVE-2024-71803,Command Injection,1.0,Low,0.3,Local,Low,Low,None,False,False,0,1155,IoT Device,False,0,Mitigated,,0.1
VULN-013789,AST-09156,CVE-2022-47099,Privilege Escalation,8.9,High,3.5,Local,Low,High,None,False,False,0,483,Database Server,False,0,In Progress,,9.3
VULN-013790,AST-02443,CVE-2021-31038,Command Injection,1.2,Low,0.4,Adjacent,Low,High,None,False,False,0,635,SaaS Application,True,532,Open,2026-11-02,1.8
VULN-013791,AST-09516,CVE-2026-5850,SSRF,4.0,Medium,1.7,Local,Low,None,Required,False,False,0,862,Storage Bucket,False,0,Mitigated,,1.5
VULN-013792,AST-06327,CVE-2025-66490,Authentication Bypass,2.5,Low,0.8,Network,High,High,Required,False,True,189,433,Application Server,True,363,In Progress,,2.9
VULN-013793,AST-03006,CVE-2024-98401,XXE,7.8,High,2.1,Network,High,None,Required,False,False,0,176,Employee Laptop,True,75,Open,2026-10-25,8.5
VULN-013794,AST-07414,CVE-2026-65141,Authentication Bypass,0.6,Low,0.3,Network,High,Low,Required,False,False,0,149,VPN Gateway,False,0,In Progress,,2.2
VULN-013795,AST-04513,CVE-2019-53816,RCE,8.2,High,2.4,Adjacent,Low,High,Required,False,False,0,163,API Gateway,True,147,False Positive,,8.2
VULN-013796,AST-07425,CVE-2020-10587,Information Disclosure,7.1,High,2.8,Network,High,None,Required,False,False,0,355,Web Server,False,0,Mitigated,,4.3
VULN-013797,AST-09327,CVE-2026-4170,Deserialization,8.5,High,2.5,Network,High,None,Required,False,False,0,990,Workstation,False,0,Mitigated,,4.8
VULN-013798,AST-03077,CVE-2025-85687,Path Traversal,0.6,Low,0.1,Network,Low,High,Required,False,False,0,841,Storage Bucket,True,455,Mitigated,,0.1
VULN-013799,AST-07166,CVE-2025-82535,Insecure Default Configuration,8.5,High,3.2,Network,Low,Low,Required,False,False,0,146,VPN Gateway,True,3,Mitigated,,6.4
VULN-013800,AST-06589,CVE-2026-33890,RCE,5.5,Medium,2.4,Network,Low,High,Required,False,False,0,1099,Firewall,False,0,False Positive,,5.8
VULN-013801,AST-05645,CVE-2022-31149,XXE,7.7,High,3.4,Network,Low,Low,None,False,True,998,1044,Employee Laptop,True,822,Open,2026-11-04,10
VULN-013802,AST-06458,CVE-2026-46558,Command Injection,5.8,Medium,1.4,Network,Low,Low,None,False,False,0,1141,Email Server,True,981,Open,2026-10-21,5.6
VULN-013803,AST-01398,CVE-2019-44928,Deserialization,1.5,Low,0.4,Local,High,High,None,False,False,0,468,IAM System,False,0,Accepted,,3.7
VULN-013804,AST-05373,CVE-2023-42581,Deserialization,5.1,Medium,1.9,Local,High,Low,Required,False,True,507,752,Firewall,False,0,Accepted,,5.0
VULN-013805,AST-03595,CVE-2020-51804,Race Condition,1.4,Low,0.4,Adjacent,Low,None,None,False,False,0,679,CI/CD Server,False,0,Open,2026-12-02,1.4
VULN-013806,AST-03387,CVE-2020-16544,Privilege Escalation,9.4,Critical,3.0,Adjacent,High,Low,Required,False,False,0,613,SaaS Application,True,374,Accepted,,10
VULN-013807,AST-07028,CVE-2022-57658,CSRF,5.6,Medium,2.4,Network,High,Low,Required,False,False,0,609,Email Server,True,209,False Positive,,6.3
VULN-013808,AST-02303,CVE-2026-75724,Authentication Bypass,7.2,High,2.5,Network,Low,Low,Required,False,False,0,1183,Storage Bucket,True,999,Open,2026-09-28,6.6
VULN-013809,AST-05962,CVE-2026-79771,RCE,2.6,Low,0.6,Adjacent,Low,Low,Required,False,False,0,991,Employee Laptop,True,365,Mitigated,,0.1
VULN-013810,AST-08241,CVE-2020-31117,Authentication Bypass,8.4,High,2.3,Adjacent,High,Low,Required,False,False,0,1178,Employee Laptop,True,733,Accepted,,9.0
VULN-013811,AST-04658,CVE-2026-26320,XSS,4.5,Medium,1.8,Network,High,None,None,False,False,0,692,SaaS Application,True,50,Mitigated,,3.1
VULN-013812,AST-04298,CVE-2026-4262,XSS,1.6,Low,0.6,Physical,Low,None,Required,False,True,1,1155,API Gateway,True,440,Mitigated,,0.6
VULN-013813,AST-02376,CVE-2024-86499,XXE,8.1,High,1.7,Local,Low,Low,Required,False,False,0,116,API Gateway,True,34,In Progress,,8.2
VULN-013814,AST-02488,CVE-2021-68103,Cryptographic Weakness,0.8,Low,0.2,Network,Low,None,Required,False,False,0,492,Kubernetes Cluster,False,0,Accepted,,0.7
VULN-013815,AST-08357,CVE-2024-49048,RCE,1.8,Low,0.4,Local,Low,High,Required,False,True,113,212,Workstation,True,69,Accepted,,1.9
VULN-013816,AST-06788,CVE-2024-83707,XSS,6.6,Medium,2.5,Local,Low,None,None,False,False,0,854,Employee Laptop,True,641,Accepted,,6.0
VULN-013817,AST-00060,CVE-2026-22194,Memory Corruption,1.0,Low,0.4,Network,Low,None,Required,False,False,0,780,IoT Device,True,776,Mitigated,,0.1
VULN-013818,AST-05833,CVE-2026-10195,Deserialization,3.2,Low,1.1,Local,Low,None,Required,False,False,0,642,Email Server,True,413,In Progress,,5.4
VULN-013819,AST-01835,CVE-2026-94393,Authentication Bypass,5.1,Medium,2.4,Network,Low,Low,Required,False,False,0,443,API Gateway,True,238,Mitigated,,2.3
VULN-013820,AST-01228,CVE-2026-62422,Authentication Bypass,9.2,Critical,2.9,Network,High,Low,None,False,False,0,331,Firewall,True,43,Accepted,,9.5
VULN-013821,AST-09140,CVE-2019-16975,Race Condition,2.8,Low,0.7,Physical,Low,Low,None,False,True,366,389,CI/CD Server,True,314,Open,2026-09-17,2.9
VULN-013822,AST-00400,CVE-2025-62456,CSRF,8.9,High,3.2,Network,Low,None,Required,False,False,0,96,IAM System,True,78,Accepted,,8.2
VULN-013823,AST-02287,CVE-2026-6195,Command Injection,9.1,Critical,2.8,Network,High,Low,Required,False,False,0,316,IoT Device,False,0,Mitigated,,6.6
VULN-013824,AST-05235,CVE-2026-42933,Deserialization,4.9,Medium,2.1,Local,High,High,None,False,False,0,1019,Workstation,True,350,Accepted,,6.1
VULN-013825,AST-00558,CVE-2025-34131,SSRF,5.7,Medium,2.6,Network,Low,High,Required,False,True,606,626,Network Device,True,243,Mitigated,,3.5
VULN-013826,AST-04077,CVE-2021-33656,CSRF,9.4,Critical,3.9,Network,High,Low,None,False,False,0,445,IoT Device,True,308,Accepted,,9.4
VULN-013827,AST-09461,CVE-2026-12865,Privilege Escalation,4.5,Medium,1.1,Adjacent,Low,None,None,False,False,0,917,Payment Gateway,False,0,Mitigated,,3.4
VULN-013828,AST-02451,CVE-2023-26905,Cryptographic Weakness,3.5,Low,1.4,Local,Low,None,Required,False,False,0,357,CI/CD Server,True,53,Mitigated,,0.4
VULN-013829,AST-00494,CVE-2026-53786,Use After Free,4.2,Medium,1.2,Network,Low,Low,Required,False,False,0,375,VPN Gateway,True,308,Mitigated,,3.3
VULN-013830,AST-00371,CVE-2021-15269,SSRF,8.9,High,2.0,Adjacent,High,High,Required,False,False,0,752,Email Server,True,596,Open,2026-10-28,9.8
VULN-013831,AST-07334,CVE-2021-45048,Command Injection,6.6,Medium,1.4,Physical,Low,Low,Required,False,False,0,435,Domain Controller,True,347,Accepted,,8.8
VULN-013832,AST-05572,CVE-2024-28488,XXE,8.7,High,3.8,Network,Low,None,None,False,False,0,376,VPN Gateway,False,0,Mitigated,,6.6
VULN-013833,AST-05724,CVE-2025-1102,Use After Free,3.0,Low,1.4,Network,High,Low,Required,True,True,657,783,CI/CD Server,False,0,Mitigated,,2.0
VULN-013834,AST-01954,CVE-2026-72649,LDAP Injection,6.8,Medium,1.5,Network,Low,Low,None,False,False,0,835,Network Device,False,0,Mitigated,,3.8
VULN-013835,AST-09831,CVE-2026-85362,SQL Injection,1.4,Low,0.5,Network,High,Low,Required,False,False,0,506,Web Server,False,0,False Positive,,2.9
VULN-013836,AST-05439,CVE-2021-64446,Race Condition,8.8,High,3.9,Network,Low,None,Required,False,False,0,449,CI/CD Server,True,211,Mitigated,,5.0
VULN-013837,AST-01338,CVE-2026-21077,Use After Free,5.6,Medium,1.6,Network,Low,High,None,False,False,0,615,VPN Gateway,True,287,In Progress,,5.2
VULN-013838,AST-03214,CVE-2024-35773,XSS,7.1,High,3.4,Physical,Low,Low,None,False,False,0,246,API Gateway,True,240,Open,2026-09-13,6.7
VULN-013839,AST-08341,CVE-2026-12339,Use After Free,4.9,Medium,1.8,Network,Low,High,None,False,False,0,76,Web Server,True,21,Mitigated,,1.9
VULN-013840,AST-03772,CVE-2020-34514,RCE,4.1,Medium,1.8,Network,Low,High,None,False,True,303,1023,API Gateway,False,0,Open,2026-09-23,4.3
VULN-013841,AST-04563,CVE-2020-63389,RCE,7.9,High,3.0,Adjacent,Low,Low,None,False,False,0,740,Network Device,True,237,In Progress,,7.2
VULN-013842,AST-02354,CVE-2026-11138,XSS,6.6,Medium,1.6,Network,High,Low,None,False,False,0,512,Database Server,True,352,In Progress,,7.0
VULN-013843,AST-09655,CVE-2019-17660,RCE,8.6,High,2.2,Network,High,None,Required,False,False,0,184,Cloud VM,True,46,Mitigated,,5.7
VULN-013844,AST-07434,CVE-2026-5995,XSS,2.5,Low,0.6,Local,Low,Low,Required,False,True,24,40,Domain Controller,True,3,Mitigated,,0.1
VULN-013845,AST-03860,CVE-2026-5978,SSRF,2.8,Low,0.9,Network,Low,High,None,False,True,200,434,Payment Gateway,True,31,Mitigated,,0.3
VULN-013846,AST-09012,CVE-2022-82826,Improper Access Control,1.2,Low,0.4,Adjacent,Low,None,None,False,True,306,459,Firewall,True,248,Open,2026-10-20,3.5
VULN-013847,AST-02659,CVE-2026-55521,XSS,9.3,Critical,3.0,Network,High,High,Required,False,False,0,307,File Server,True,270,Accepted,,9.9
VULN-013848,AST-00017,CVE-2026-9386,Use After Free,4.5,Medium,1.7,Local,Low,Low,None,False,False,0,1027,Email Server,False,0,Accepted,,4.3
VULN-013849,AST-02200,CVE-2026-65765,Improper Access Control,9.4,Critical,3.9,Network,High,None,None,False,False,0,796,IoT Device,True,81,In Progress,,8.7
VULN-013850,AST-07034,CVE-2026-5430,Deserialization,0.6,Low,0.3,Network,High,High,Required,False,False,0,774,Workstation,False,0,Mitigated,,0.1
VULN-013851,AST-04224,CVE-2020-87905,Use After Free,6.6,Medium,2.9,Network,Low,None,None,False,False,0,916,SaaS Application,True,491,In Progress,,8.9
VULN-013852,AST-06810,CVE-2026-81101,RCE,8.6,High,2.6,Network,Low,High,Required,False,False,0,490,Application Server,False,0,Accepted,,7.0
VULN-013853,AST-01291,CVE-2023-33608,Insecure Default Configuration,4.4,Medium,1.0,Network,Low,None,None,False,False,0,385,File Server,True,213,False Positive,,6.5
VULN-013854,AST-06753,CVE-2022-40961,Command Injection,6.5,Medium,2.0,Network,High,Low,None,False,False,0,43,Payment Gateway,True,31,Open,2026-09-24,9.3
VULN-013855,AST-01650,CVE-2020-67682,XSS,3.0,Low,1.0,Local,Low,High,None,False,False,0,406,Employee Laptop,False,0,Open,2026-09-18,3.7
VULN-013856,AST-04347,CVE-2026-47022,Cryptographic Weakness,7.9,High,2.6,Network,High,None,None,False,False,0,983,IAM System,False,0,False Positive,,7.8
VULN-013857,AST-01901,CVE-2026-63096,RCE,2.0,Low,1.0,Local,High,Low,None,False,False,0,1100,File Server,False,0,In Progress,,2.4
VULN-013858,AST-05813,CVE-2022-73526,Use After Free,5.3,Medium,1.1,Network,Low,Low,None,False,False,0,415,API Gateway,True,78,Open,2026-10-14,7.2
VULN-013859,AST-02921,CVE-2021-93469,LDAP Injection,8.1,High,3.0,Local,Low,High,None,False,True,139,639,VPN Gateway,True,250,Open,2026-11-09,7.2
VULN-013860,AST-06113,CVE-2026-35671,SSRF,5.5,Medium,1.4,Network,High,High,Required,False,False,0,143,Web Server,False,0,In Progress,,5.4
VULN-013861,AST-00069,CVE-2026-17639,Memory Corruption,4.2,Medium,1.1,Network,Low,High,None,False,False,0,908,VPN Gateway,False,0,Mitigated,,3.3
VULN-013862,AST-07070,CVE-2025-39832,RCE,5.7,Medium,1.7,Network,Low,High,Required,False,False,0,660,SaaS Application,True,157,Open,2026-09-20,6.1
VULN-013863,AST-04051,CVE-2019-8415,XXE,8.4,High,3.0,Network,High,None,Required,False,False,0,882,Domain Controller,True,707,Accepted,,8.6
VULN-013864,AST-09562,CVE-2026-78793,XXE,3.4,Low,1.2,Network,High,None,None,False,False,0,912,Domain Controller,True,249,Accepted,,3.9
VULN-013865,AST-04858,CVE-2026-82439,Privilege Escalation,7.1,High,3.4,Local,High,High,None,False,False,0,606,Web Server,False,0,Mitigated,,4.3
VULN-013866,AST-03723,CVE-2022-36366,SSRF,7.9,High,1.7,Network,Low,None,Required,False,False,0,617,Cloud VM,True,417,Mitigated,,5.6
VULN-013867,AST-06693,CVE-2020-18885,Race Condition,6.5,Medium,1.4,Network,High,High,None,False,False,0,339,Application Server,True,108,Mitigated,,3.7
VULN-013868,AST-02167,CVE-2020-58337,Cryptographic Weakness,4.7,Medium,1.0,Adjacent,Low,None,None,False,False,0,946,Database Server,False,0,In Progress,,6.3
VULN-013869,AST-08812,CVE-2021-92204,Race Condition,7.0,High,1.6,Network,Low,Low,None,False,False,0,69,IoT Device,False,0,Mitigated,,6.5
VULN-013870,AST-07291,CVE-2026-76600,Privilege Escalation,4.4,Medium,1.1,Physical,High,None,None,False,True,293,707,Domain Controller,False,0,In Progress,,5.2
VULN-013871,AST-08220,CVE-2026-18099,RCE,9.4,Critical,3.9,Local,Low,High,None,False,False,0,1196,Storage Bucket,True,969,In Progress,,10
VULN-013872,AST-05341,CVE-2020-52100,Path Traversal,7.6,High,3.7,Network,Low,High,None,False,False,0,107,Cloud VM,True,16,False Positive,,7.4
VULN-013873,AST-02945,CVE-2023-27771,Buffer Overflow,7.3,High,3.4,Network,High,Low,None,False,False,0,374,SaaS Application,True,55,Open,2026-11-02,7.2
VULN-013874,AST-04689,CVE-2026-77550,Command Injection,6.0,Medium,1.9,Local,High,None,Required,False,True,74,286,Web Server,True,122,In Progress,,6.6
VULN-013875,AST-04649,CVE-2022-91408,Path Traversal,6.3,Medium,1.9,Local,High,Low,Required,True,True,129,735,Database Server,False,0,Mitigated,,5.9
VULN-013876,AST-01463,CVE-2026-7248,SQL Injection,4.6,Medium,1.6,Local,High,None,Required,False,False,0,206,File Server,False,0,Mitigated,,2.1
VULN-013877,AST-04770,CVE-2021-41655,Race Condition,4.0,Medium,2.0,Network,High,Low,None,False,False,0,977,Cloud VM,True,523,Open,2026-11-24,4.1
VULN-013878,AST-02167,CVE-2023-53229,LDAP Injection,8.3,High,2.3,Network,Low,None,None,False,False,0,514,Database Server,True,119,Open,2026-10-14,8.4
VULN-013879,AST-09467,CVE-2020-61211,Use After Free,6.1,Medium,2.7,Network,High,Low,None,False,False,0,1020,Workstation,True,288,Open,2026-11-12,8.5
VULN-013880,AST-00723,CVE-2026-53533,Insecure Default Configuration,5.4,Medium,2.4,Local,High,Low,None,False,True,168,237,IoT Device,True,25,Open,2026-10-04,7.1
VULN-013881,AST-09171,CVE-2023-67995,LDAP Injection,8.0,High,2.7,Local,High,High,None,False,False,0,11,CI/CD Server,True,2,Accepted,,7.7
VULN-013882,AST-00522,CVE-2026-55160,LDAP Injection,5.4,Medium,1.2,Network,Low,None,None,False,False,0,999,Cloud VM,False,0,In Progress,,6.0
VULN-013883,AST-01431,CVE-2021-73472,Use After Free,7.6,High,1.9,Network,Low,None,Required,True,True,432,995,Storage Bucket,True,975,Accepted,,10
VULN-013884,AST-09006,CVE-2025-74894,Cryptographic Weakness,9.7,Critical,3.9,Local,Low,Low,Required,False,False,0,1054,Domain Controller,True,372,Open,2026-09-15,8.5
VULN-013885,AST-03432,CVE-2022-77485,LDAP Injection,7.2,High,1.6,Local,High,High,Required,False,False,0,672,Domain Controller,False,0,Open,2026-09-14,6.6
VULN-013886,AST-06579,CVE-2026-75950,XXE,9.2,Critical,3.2,Local,High,High,Required,False,True,60,509,Firewall,True,486,In Progress,,10
VULN-013887,AST-00885,CVE-2026-41065,Authentication Bypass,9.7,Critical,3.9,Network,Low,High,Required,False,False,0,367,Employee Laptop,True,274,In Progress,,10
VULN-013888,AST-06085,CVE-2019-70553,Path Traversal,1.6,Low,0.5,Network,Low,High,None,False,False,0,44,Storage Bucket,True,28,In Progress,,1.7
VULN-013889,AST-05661,CVE-2026-71539,Use After Free,8.9,High,3.8,Network,High,Low,None,False,False,0,667,API Gateway,True,134,Mitigated,,6.0
VULN-013890,AST-04661,CVE-2020-93709,SSRF,1.3,Low,0.6,Physical,High,None,None,False,False,0,130,Employee Laptop,True,40,Mitigated,,0.1
VULN-013891,AST-01898,CVE-2020-83043,Use After Free,9.9,Critical,2.4,Network,Low,High,None,False,False,0,493,Email Server,True,284,Mitigated,,7.7
VULN-013892,AST-08246,CVE-2022-49817,Information Disclosure,5.8,Medium,2.1,Network,High,None,None,False,False,0,150,Payment Gateway,False,0,Mitigated,,5.3
VULN-013893,AST-05689,CVE-2023-81223,Deserialization,2.9,Low,0.9,Network,High,None,None,False,False,0,746,Cloud VM,True,466,Mitigated,,2.1
VULN-013894,AST-04985,CVE-2026-68828,RCE,4.4,Medium,0.9,Network,Low,Low,Required,True,True,477,1042,IAM System,True,116,Open,2026-11-27,6.5
VULN-013895,AST-06841,CVE-2026-80236,RCE,1.3,Low,0.6,Network,High,None,None,False,False,0,80,Payment Gateway,False,0,Accepted,,1.5
VULN-013896,AST-04237,CVE-2022-64989,Deserialization,0.5,Low,0.2,Network,Low,None,Required,False,False,0,531,Network Device,True,6,Open,2026-11-27,1.0
VULN-013897,AST-02931,CVE-2022-90340,Deserialization,5.6,Medium,2.0,Physical,High,High,Required,False,False,0,420,File Server,True,311,Open,2026-11-23,6.7
VULN-013898,AST-03247,CVE-2026-18794,Insecure Default Configuration,8.0,High,2.3,Network,Low,Low,None,False,False,0,281,IAM System,True,100,Open,2026-09-27,7.6
VULN-013899,AST-02009,CVE-2025-97575,Command Injection,6.2,Medium,3.0,Local,High,High,None,False,False,0,48,Kubernetes Cluster,False,0,In Progress,,5.1
VULN-013900,AST-07558,CVE-2026-5976,XXE,5.2,Medium,2.2,Adjacent,Low,None,None,False,True,31,244,Domain Controller,True,113,Open,2026-09-21,5.5
VULN-013901,AST-01624,CVE-2025-70217,SQL Injection,4.7,Medium,2.1,Local,High,Low,Required,False,False,0,363,Network Device,True,287,Open,2026-11-28,4.4
VULN-013902,AST-04242,CVE-2026-93377,Use After Free,7.9,High,2.4,Network,Low,Low,None,True,True,11,73,SaaS Application,False,0,False Positive,,10
VULN-013903,AST-08116,CVE-2025-26070,Use After Free,8.0,High,2.7,Physical,High,Low,None,False,False,0,1060,IoT Device,True,887,In Progress,,8.4
VULN-013904,AST-07014,CVE-2019-34101,CSRF,7.0,High,2.5,Local,High,None,None,False,True,189,991,Kubernetes Cluster,True,807,In Progress,,9.4
VULN-013905,AST-05369,CVE-2026-93286,Cryptographic Weakness,7.1,High,1.9,Network,High,High,None,False,False,0,151,File Server,False,0,Accepted,,6.6
VULN-013906,AST-08272,CVE-2026-80638,Buffer Overflow,8.0,High,3.1,Physical,High,None,Required,True,True,472,871,API Gateway,True,415,In Progress,,10
VULN-013907,AST-07853,CVE-2019-45695,Privilege Escalation,1.4,Low,0.7,Local,Low,High,None,False,False,0,352,IoT Device,True,277,Mitigated,,0.1
VULN-013908,AST-04405,CVE-2026-63086,LDAP Injection,7.9,High,2.9,Physical,Low,High,Required,False,False,0,351,Employee Laptop,True,229,In Progress,,10
VULN-013909,AST-09661,CVE-2025-10487,Information Disclosure,8.4,High,1.7,Network,Low,Low,Required,False,False,0,1033,Application Server,True,588,Open,2026-10-28,8.9
VULN-013910,AST-01749,CVE-2020-86544,LDAP Injection,7.9,High,2.7,Network,High,Low,None,False,False,0,413,Kubernetes Cluster,True,152,Open,2026-09-11,7.8
VULN-013911,AST-00888,CVE-2025-10009,SSRF,3.6,Low,1.5,Physical,Low,Low,None,False,True,745,1053,Web Server,True,613,Open,2026-10-08,3.9
VULN-013912,AST-08139,CVE-2026-48549,Deserialization,6.2,Medium,2.7,Local,Low,None,None,False,False,0,440,Domain Controller,True,333,Accepted,,6.9
VULN-013913,AST-05562,CVE-2026-76111,CSRF,7.2,High,3.4,Network,Low,None,None,False,False,0,890,IoT Device,True,753,Accepted,,6.9
VULN-013914,AST-00739,CVE-2026-79771,Buffer Overflow,1.3,Low,0.4,Local,Low,None,None,False,False,0,565,SaaS Application,True,305,In Progress,,1.5
