telemetry_id,asset_id,timestamp,malware_detected,suspicious_process_count,endpoint_alert_count,ransomware_indicator,malicious_file_count,blocked_connection_count,isolation_triggered,detection_confidence,endpoint_security_score
EDR-004814,AST-04814,2026-08-10 12:58:14,False,0,1,False,0,13,False,0.3,9.8
EDR-004815,AST-04815,2026-08-09 15:58:14,False,7,9,False,0,49,False,0.18,7.3
EDR-004816,AST-04816,2026-08-18 22:58:14,True,10,13,False,1,4,False,1.0,4.3
EDR-004817,AST-04817,2026-08-18 01:58:14,True,8,17,False,0,43,False,0.8,4.5
EDR-004818,AST-04818,2026-08-26 07:58:14,False,2,7,False,0,27,False,0.52,9.0
EDR-004819,AST-04819,2026-08-31 21:58:14,False,8,6,False,0,7,False,0.37,7.6
EDR-004820,AST-04820,2026-08-13 02:58:14,False,2,14,False,0,36,False,0.72,8.2
EDR-004821,AST-04821,2026-08-21 19:58:14,False,9,2,False,0,20,False,0.52,7.6
EDR-004822,AST-04822,2026-08-27 05:58:14,False,5,13,False,0,12,False,0.62,7.9
EDR-004823,AST-04823,2026-08-30 07:58:14,False,5,18,False,0,7,False,0.49,7.2
EDR-004824,AST-04824,2026-08-12 02:58:14,False,5,1,False,0,39,False,0.32,9.2
EDR-004825,AST-04825,2026-08-06 11:58:14,False,6,10,False,0,25,False,0.49,7.9
EDR-004826,AST-04826,2026-08-12 21:58:14,False,1,3,False,0,40,False,0.53,9.3
EDR-004827,AST-04827,2026-08-29 11:58:14,False,0,18,False,0,41,False,0.45,8.5
EDR-004828,AST-04828,2026-08-31 20:58:14,False,9,17,False,0,19,False,0.37,6.2
EDR-004829,AST-04829,2026-08-18 05:58:14,False,2,13,False,0,45,False,0.78,8.2
EDR-004830,AST-04830,2026-08-19 07:58:14,False,10,16,True,0,49,False,0.41,2.9
EDR-004831,AST-04831,2026-08-21 08:58:14,True,2,17,False,3,3,False,0.65,6.4
EDR-004832,AST-04832,2026-09-04 03:58:14,False,7,18,False,0,40,False,0.35,7.2
EDR-004833,AST-04833,2026-08-11 12:58:14,False,4,18,True,0,41,False,0.51,4.2
EDR-004834,AST-04834,2026-09-04 12:58:14,False,4,18,False,0,42,False,0.32,6.9
EDR-004835,AST-04835,2026-08-20 16:58:14,False,7,10,False,0,27,False,0.75,7.3
EDR-004836,AST-04836,2026-09-03 06:58:14,False,4,0,False,0,23,False,0.21,9.5
EDR-004837,AST-04837,2026-08-21 16:58:14,False,5,13,False,0,50,False,0.19,7.3
EDR-004838,AST-04838,2026-08-15 13:58:14,False,9,9,False,0,14,False,0.39,7.7
EDR-004839,AST-04839,2026-08-14 19:58:14,False,4,18,False,0,2,False,0.34,7.5
EDR-004840,AST-04840,2026-08-21 05:58:14,False,4,20,False,0,47,False,0.68,6.9
EDR-004841,AST-04841,2026-09-01 07:58:14,False,1,19,False,0,34,False,0.28,8.1
EDR-004842,AST-04842,2026-08-27 04:58:14,False,10,15,False,0,18,False,0.2,6.3
EDR-004843,AST-04843,2026-08-12 15:58:14,False,6,16,False,0,50,False,0.75,7.3
EDR-004844,AST-04844,2026-08-12 02:58:14,False,0,11,False,0,35,False,0.47,9.0
EDR-004845,AST-04845,2026-08-15 05:58:14,False,4,3,False,0,17,False,0.37,9.4
EDR-004846,AST-04846,2026-08-16 12:58:14,False,1,19,False,0,22,False,0.63,8.0
EDR-004847,AST-04847,2026-08-06 16:58:14,False,2,12,False,0,48,False,0.25,8.8
EDR-004848,AST-04848,2026-08-23 13:58:14,False,7,3,False,0,15,False,0.67,8.2
EDR-004849,AST-04849,2026-08-12 23:58:14,False,7,17,False,0,43,False,0.16,7.1
EDR-004850,AST-04850,2026-08-22 01:58:14,False,9,0,False,0,11,False,0.21,7.8
EDR-004851,AST-04851,2026-08-28 14:58:14,False,4,20,False,0,39,False,0.77,7.5
EDR-004852,AST-04852,2026-08-08 04:58:14,False,2,17,False,0,41,False,0.38,8.0
EDR-004853,AST-04853,2026-08-09 20:58:14,False,7,5,False,0,41,False,0.31,7.9
EDR-004854,AST-04854,2026-08-31 09:58:14,False,8,15,False,0,11,False,0.54,6.4
EDR-004855,AST-04855,2026-09-02 06:58:14,False,5,4,False,0,2,False,0.23,9.1
EDR-004856,AST-04856,2026-08-19 12:58:14,False,1,1,False,0,24,False,0.46,9.4
EDR-004857,AST-04857,2026-08-13 00:58:14,False,2,15,False,0,4,False,0.41,8.1
EDR-004858,AST-04858,2026-08-14 07:58:14,False,7,5,False,0,28,False,0.57,7.8
EDR-004859,AST-04859,2026-08-22 08:58:14,False,2,14,False,0,47,False,0.23,8.5
EDR-004860,AST-04860,2026-09-02 17:58:14,False,6,14,False,0,30,False,0.36,7.7
EDR-004861,AST-04861,2026-08-26 09:58:14,False,7,18,False,0,50,False,0.65,6.7
EDR-004862,AST-04862,2026-08-16 16:58:14,True,6,10,False,0,47,False,0.82,5.5
EDR-004863,AST-04863,2026-08-07 16:58:14,False,5,10,False,0,40,False,0.17,7.9
EDR-004864,AST-04864,2026-09-01 08:58:14,False,10,18,False,0,33,False,0.13,6.7
EDR-004865,AST-04865,2026-08-26 18:58:14,False,5,3,False,0,17,False,0.46,8.4
EDR-004866,AST-04866,2026-08-14 12:58:14,False,9,11,False,0,37,False,0.57,7.2
EDR-004867,AST-04867,2026-08-21 02:58:14,False,7,3,False,0,18,False,0.11,8.4
EDR-004868,AST-04868,2026-09-02 05:58:14,False,6,5,False,0,27,False,0.45,8.3
EDR-004869,AST-04869,2026-08-16 14:58:14,False,3,3,False,0,2,False,0.25,9.6
EDR-004870,AST-04870,2026-08-08 14:58:14,False,8,8,False,0,23,False,0.48,7.2
EDR-004871,AST-04871,2026-08-20 05:58:14,False,2,14,False,0,0,False,0.43,8.5
EDR-004872,AST-04872,2026-08-08 08:58:14,False,0,1,False,0,28,False,0.53,9.8
EDR-004873,AST-04873,2026-08-07 19:58:14,False,7,16,False,0,13,False,0.56,7.0
EDR-004874,AST-04874,2026-09-03 21:58:14,False,1,8,False,0,39,False,0.77,9.0
EDR-004875,AST-04875,2026-08-19 21:58:14,False,1,20,False,0,17,False,0.77,8.1
EDR-004876,AST-04876,2026-08-12 11:58:14,False,6,14,False,0,39,False,0.55,7.3
EDR-004877,AST-04877,2026-08-22 07:58:14,False,7,0,False,0,40,False,0.36,8.8
EDR-004878,AST-04878,2026-09-01 03:58:14,False,8,18,False,0,21,False,0.18,6.8
EDR-004879,AST-04879,2026-08-22 02:58:14,False,5,12,False,0,39,False,0.39,7.5
EDR-004880,AST-04880,2026-08-19 16:58:14,False,1,3,False,0,4,False,0.79,9.5
EDR-004881,AST-04881,2026-08-28 16:58:14,False,0,5,False,0,36,False,0.1,9.7
EDR-004882,AST-04882,2026-08-25 15:58:14,False,0,5,False,0,6,False,0.38,9.4
EDR-004883,AST-04883,2026-08-28 02:58:14,False,5,0,False,0,23,False,0.42,9.2
EDR-004884,AST-04884,2026-08-13 16:58:14,False,4,4,False,0,17,False,0.77,9.2
EDR-004885,AST-04885,2026-08-13 16:58:14,False,0,0,False,0,19,False,0.73,9.9
EDR-004886,AST-04886,2026-08-31 12:58:14,False,5,11,False,0,19,False,0.63,7.4
EDR-004887,AST-04887,2026-08-15 04:58:14,False,0,2,False,0,24,False,0.12,9.3
EDR-004888,AST-04888,2026-08-08 23:58:14,False,2,3,False,0,45,False,0.44,9.3
EDR-004889,AST-04889,2026-09-01 01:58:14,False,6,7,False,0,37,False,0.6,8.5
EDR-004890,AST-04890,2026-09-02 19:58:14,False,6,10,False,0,13,False,0.53,8.2
EDR-004891,AST-04891,2026-09-01 06:58:14,False,5,17,False,0,20,False,0.73,7.4
EDR-004892,AST-04892,2026-08-26 21:58:14,False,8,19,False,0,50,False,0.56,6.4
EDR-004893,AST-04893,2026-09-01 05:58:14,False,10,16,False,0,6,False,0.22,6.7
EDR-004894,AST-04894,2026-09-03 14:58:14,False,9,6,False,0,39,False,0.25,7.3
EDR-004895,AST-04895,2026-09-03 23:58:14,False,10,0,False,0,34,False,0.2,8.2
EDR-004896,AST-04896,2026-08-07 15:58:14,False,0,5,False,0,39,False,0.34,9.7
EDR-004897,AST-04897,2026-08-14 16:58:14,False,1,12,False,0,42,False,0.39,8.1
EDR-004898,AST-04898,2026-08-30 23:58:14,False,4,20,False,0,49,False,0.64,6.8
EDR-004899,AST-04899,2026-09-04 15:58:14,False,5,20,False,0,22,False,0.56,7.3
EDR-004900,AST-04900,2026-08-27 08:58:14,False,3,6,False,0,30,False,0.27,8.9
EDR-004901,AST-04901,2026-08-25 06:58:14,False,10,14,False,0,41,False,0.42,6.5
EDR-004902,AST-04902,2026-09-03 03:58:14,False,8,14,False,0,43,False,0.44,6.9
EDR-004903,AST-04903,2026-09-02 16:58:14,False,8,3,False,0,46,False,0.51,8.1
EDR-004904,AST-04904,2026-08-18 07:58:14,False,6,16,False,0,6,False,0.64,7.6
EDR-004905,AST-04905,2026-08-16 06:58:14,False,2,10,False,0,17,False,0.22,8.7
EDR-004906,AST-04906,2026-08-28 08:58:14,False,7,16,False,0,27,False,0.67,7.3
EDR-004907,AST-04907,2026-08-31 14:58:14,False,9,1,False,0,30,False,0.41,8.2
EDR-004908,AST-04908,2026-08-17 20:58:14,False,5,0,False,0,24,False,0.62,9.1
EDR-004909,AST-04909,2026-08-12 01:58:14,False,1,9,False,0,50,False,0.69,8.5
EDR-004910,AST-04910,2026-08-23 13:58:14,False,3,14,False,0,45,False,0.14,8.3
EDR-004911,AST-04911,2026-08-26 04:58:14,True,7,11,False,2,49,True,0.74,6.0
EDR-004912,AST-04912,2026-08-14 07:58:14,False,4,12,True,0,33,False,0.55,5.3
EDR-004913,AST-04913,2026-09-01 02:58:14,False,2,11,False,0,12,False,0.64,8.2
EDR-004914,AST-04914,2026-08-11 01:58:14,False,7,1,False,0,40,False,0.24,8.1
EDR-004915,AST-04915,2026-09-01 16:58:14,False,7,14,False,0,7,False,0.29,7.1
EDR-004916,AST-04916,2026-08-20 06:58:14,False,7,2,False,0,0,False,0.61,8.7
EDR-004917,AST-04917,2026-08-10 14:58:14,False,3,20,False,0,40,False,0.48,7.3
EDR-004918,AST-04918,2026-08-14 05:58:14,False,9,18,False,0,37,False,0.67,6.6
EDR-004919,AST-04919,2026-08-23 07:58:14,False,2,9,False,0,35,False,0.71,8.5
EDR-004920,AST-04920,2026-08-28 04:58:14,False,3,8,False,0,10,False,0.74,8.8
EDR-004921,AST-04921,2026-08-08 20:58:14,False,0,19,False,0,47,False,0.14,8.4
EDR-004922,AST-04922,2026-09-02 05:58:14,False,8,13,False,0,25,False,0.18,7.5
EDR-004923,AST-04923,2026-08-10 22:58:14,False,9,11,False,0,10,False,0.47,6.7
EDR-004924,AST-04924,2026-08-22 15:58:14,True,5,13,False,2,38,True,0.77,6.1
EDR-004925,AST-04925,2026-08-17 00:58:14,False,2,8,False,0,28,False,0.57,8.7
EDR-004926,AST-04926,2026-09-03 20:58:14,False,6,13,False,0,5,False,0.49,7.6
EDR-004927,AST-04927,2026-08-22 01:58:14,True,3,18,False,3,46,True,0.97,5.3
EDR-004928,AST-04928,2026-08-19 03:58:14,False,7,19,False,0,24,False,0.52,6.9
EDR-004929,AST-04929,2026-09-01 21:58:14,False,2,16,False,0,20,False,0.19,8.5
EDR-004930,AST-04930,2026-08-14 15:58:14,False,6,1,False,0,5,False,0.18,9.2
EDR-004931,AST-04931,2026-08-17 01:58:14,False,8,15,False,0,41,False,0.68,6.8
EDR-004932,AST-04932,2026-08-26 15:58:14,False,3,18,False,0,28,False,0.45,8.1
EDR-004933,AST-04933,2026-09-02 04:58:14,False,3,12,False,0,21,False,0.73,8.5
EDR-004934,AST-04934,2026-08-13 02:58:14,False,4,8,False,0,35,False,0.54,8.7
EDR-004935,AST-04935,2026-08-10 05:58:14,False,2,10,False,0,17,False,0.63,8.5
EDR-004936,AST-04936,2026-08-16 07:58:14,False,4,7,False,0,49,False,0.25,8.9
EDR-004937,AST-04937,2026-09-03 16:58:14,False,8,15,False,0,15,False,0.64,6.7
EDR-004938,AST-04938,2026-08-22 11:58:14,False,4,4,False,0,15,False,0.71,9.1
EDR-004939,AST-04939,2026-08-09 03:58:14,False,7,15,False,0,23,False,0.38,6.9
EDR-004940,AST-04940,2026-08-29 20:58:14,False,1,2,False,0,12,False,0.64,9.7
EDR-004941,AST-04941,2026-09-03 13:58:14,False,4,3,False,0,39,False,0.45,9.4
EDR-004942,AST-04942,2026-08-11 19:58:14,False,0,7,False,0,18,False,0.58,9.2
EDR-004943,AST-04943,2026-08-05 17:58:14,False,1,20,False,0,30,False,0.72,8.1
EDR-004944,AST-04944,2026-08-14 01:58:14,False,2,19,False,0,40,False,0.67,7.8
EDR-004945,AST-04945,2026-08-06 02:58:14,False,0,13,False,0,6,False,0.16,9.0
EDR-004946,AST-04946,2026-08-19 21:58:14,False,0,8,False,0,21,False,0.4,9.2
EDR-004947,AST-04947,2026-08-23 07:58:14,False,7,16,False,0,38,False,0.38,6.5
EDR-004948,AST-04948,2026-08-19 20:58:14,False,1,6,False,0,12,False,0.78,9.2
EDR-004949,AST-04949,2026-08-26 10:58:14,False,6,18,False,0,12,False,0.3,6.7
EDR-004950,AST-04950,2026-08-18 16:58:14,False,0,5,False,0,9,False,0.44,9.2
EDR-004951,AST-04951,2026-08-26 01:58:14,False,5,18,False,0,49,False,0.33,6.8
EDR-004952,AST-04952,2026-08-15 23:58:14,False,10,2,False,0,47,False,0.64,7.4
EDR-004953,AST-04953,2026-08-28 02:58:14,False,7,6,False,0,30,False,0.74,8.0
EDR-004954,AST-04954,2026-08-27 00:58:14,False,6,17,False,0,30,False,0.42,7.4
EDR-004955,AST-04955,2026-09-04 03:58:14,False,7,6,False,0,14,False,0.14,8.3
EDR-004956,AST-04956,2026-08-24 13:58:14,False,7,18,False,0,25,False,0.33,6.6
EDR-004957,AST-04957,2026-08-13 12:58:14,False,9,15,False,0,43,False,0.45,6.5
EDR-004958,AST-04958,2026-08-10 00:58:14,False,2,17,False,0,44,False,0.23,7.7
EDR-004959,AST-04959,2026-08-05 21:58:14,False,5,10,False,0,50,False,0.1,8.1
EDR-004960,AST-04960,2026-08-12 04:58:14,False,8,2,False,0,3,False,0.42,7.9
EDR-004961,AST-04961,2026-08-22 00:58:14,False,8,1,False,0,28,False,0.73,8.1
EDR-004962,AST-04962,2026-08-15 16:58:14,False,6,15,False,0,23,False,0.21,7.4
EDR-004963,AST-04963,2026-09-04 07:58:14,False,0,15,False,0,19,False,0.24,8.4
EDR-004964,AST-04964,2026-08-10 17:58:14,False,6,1,False,0,13,False,0.54,8.8
EDR-004965,AST-04965,2026-08-20 08:58:14,False,8,15,False,0,32,False,0.67,6.7
EDR-004966,AST-04966,2026-09-02 01:58:14,False,8,2,False,0,29,False,0.45,8.4
EDR-004967,AST-04967,2026-08-27 21:58:14,False,7,8,False,0,27,False,0.79,7.5
EDR-004968,AST-04968,2026-08-22 20:58:14,False,10,14,False,0,49,False,0.6,7.1
EDR-004969,AST-04969,2026-08-28 05:58:14,False,1,6,False,0,20,False,0.73,9.2
EDR-004970,AST-04970,2026-08-27 05:58:14,False,8,0,False,0,20,False,0.72,8.3
EDR-004971,AST-04971,2026-08-26 02:58:14,False,4,17,False,0,8,False,0.23,7.5
EDR-004972,AST-04972,2026-08-12 18:58:14,False,9,5,False,0,21,False,0.52,7.5
EDR-004973,AST-04973,2026-08-07 05:58:14,False,4,10,False,0,29,False,0.66,8.4
EDR-004974,AST-04974,2026-09-04 16:58:14,False,9,10,False,0,9,False,0.28,7.3
EDR-004975,AST-04975,2026-08-09 17:58:14,False,5,8,False,0,7,False,0.7,7.7
EDR-004976,AST-04976,2026-08-23 14:58:14,False,3,9,False,0,25,False,0.45,8.0
EDR-004977,AST-04977,2026-08-26 13:58:14,False,4,13,False,0,43,False,0.77,8.2
EDR-004978,AST-04978,2026-09-03 09:58:14,False,9,8,False,0,6,False,0.46,7.7
EDR-004979,AST-04979,2026-09-04 04:58:14,False,8,15,False,0,16,False,0.32,7.1
EDR-004980,AST-04980,2026-08-12 20:58:14,False,7,12,False,0,1,False,0.32,7.3
EDR-004981,AST-04981,2026-08-13 19:58:14,False,9,10,False,0,8,False,0.41,6.9
EDR-004982,AST-04982,2026-08-06 11:58:14,False,1,7,False,0,39,False,0.49,9.2
EDR-004983,AST-04983,2026-09-01 20:58:14,False,4,9,False,0,8,False,0.61,8.0
EDR-004984,AST-04984,2026-08-27 03:58:14,False,1,7,False,0,23,False,0.78,9.4
EDR-004985,AST-04985,2026-08-09 17:58:14,False,6,5,False,0,47,False,0.27,7.9
EDR-004986,AST-04986,2026-08-21 09:58:14,False,3,10,False,0,29,False,0.72,8.5
EDR-004987,AST-04987,2026-08-07 23:58:14,False,8,7,False,0,18,False,0.46,7.4
EDR-004988,AST-04988,2026-09-03 02:58:14,False,5,19,False,0,3,False,0.56,7.1
EDR-004989,AST-04989,2026-08-07 04:58:14,False,7,0,False,0,0,False,0.72,8.6
EDR-004990,AST-04990,2026-08-08 17:58:14,False,3,2,False,0,27,False,0.59,8.8
EDR-004991,AST-04991,2026-08-29 01:58:14,False,10,5,False,0,45,False,0.25,7.8
EDR-004992,AST-04992,2026-08-27 16:58:14,False,7,8,False,0,49,False,0.43,7.9
EDR-004993,AST-04993,2026-08-30 05:58:14,False,2,16,False,0,20,False,0.32,8.3
EDR-004994,AST-04994,2026-08-25 18:58:14,False,8,2,False,0,42,False,0.7,7.8
EDR-004995,AST-04995,2026-08-17 21:58:14,False,2,15,False,0,21,False,0.78,7.8
EDR-004996,AST-04996,2026-08-21 03:58:14,False,5,17,False,0,5,False,0.64,7.2
EDR-004997,AST-04997,2026-08-20 11:58:14,False,0,7,False,0,49,False,0.78,8.8
EDR-004998,AST-04998,2026-08-08 19:58:14,False,0,5,False,0,1,False,0.8,9.1
EDR-004999,AST-04999,2026-08-19 05:58:14,False,8,17,False,0,41,False,0.57,6.7
EDR-005000,AST-05000,2026-08-22 06:58:14,False,1,18,False,0,45,False,0.21,8.3
EDR-005001,AST-05001,2026-08-14 22:58:14,False,10,20,False,0,7,False,0.29,6.0
EDR-005002,AST-05002,2026-08-25 15:58:14,False,4,4,False,0,7,False,0.19,9.2
EDR-005003,AST-05003,2026-08-10 11:58:14,False,5,1,False,0,13,False,0.19,9.2
EDR-005004,AST-05004,2026-08-12 23:58:14,False,7,13,False,0,26,False,0.7,7.2
EDR-005005,AST-05005,2026-08-12 12:58:14,False,5,13,False,0,29,False,0.3,7.8
EDR-005006,AST-05006,2026-08-12 03:58:14,False,5,15,False,0,6,False,0.16,7.8
EDR-005007,AST-05007,2026-08-26 13:58:14,False,2,19,False,0,44,False,0.42,7.6
EDR-005008,AST-05008,2026-08-30 07:58:14,False,3,10,False,0,42,False,0.47,8.1
EDR-005009,AST-05009,2026-08-31 20:58:14,False,7,19,False,0,33,False,0.14,7.0
EDR-005010,AST-05010,2026-08-17 02:58:14,False,9,9,False,0,24,False,0.16,7.4
EDR-005011,AST-05011,2026-08-21 23:58:14,False,4,9,False,0,22,False,0.71,8.5
EDR-005012,AST-05012,2026-08-11 19:58:14,False,5,11,False,0,36,False,0.7,7.9
EDR-005013,AST-05013,2026-08-08 03:58:14,False,1,0,False,0,43,False,0.73,9.8
EDR-005014,AST-05014,2026-08-20 23:58:14,False,6,19,False,0,37,False,0.25,6.9
EDR-005015,AST-05015,2026-08-26 19:58:14,False,8,4,False,0,50,False,0.62,7.6
EDR-005016,AST-05016,2026-08-09 19:58:14,False,3,18,False,0,7,False,0.75,7.3
EDR-005017,AST-05017,2026-08-14 17:58:14,False,9,13,True,0,49,False,0.61,3.5
EDR-005018,AST-05018,2026-08-26 21:58:14,False,4,8,False,0,40,False,0.37,8.9
EDR-005019,AST-05019,2026-08-25 02:58:14,False,10,7,False,0,14,False,0.36,6.8
EDR-005020,AST-05020,2026-09-02 02:58:14,False,3,13,False,0,42,False,0.78,8.4
EDR-005021,AST-05021,2026-09-02 16:58:14,False,0,1,False,0,20,False,0.18,9.4
EDR-005022,AST-05022,2026-09-03 13:58:14,False,1,13,False,0,7,False,0.42,8.2
EDR-005023,AST-05023,2026-08-16 11:58:14,False,5,11,False,0,20,False,0.42,7.4
EDR-005024,AST-05024,2026-08-14 03:58:14,False,7,12,False,0,47,False,0.5,7.9
EDR-005025,AST-05025,2026-08-20 05:58:14,False,3,10,False,0,43,False,0.77,8.3
EDR-005026,AST-05026,2026-08-23 06:58:14,False,6,9,False,0,6,False,0.75,8.2
EDR-005027,AST-05027,2026-08-15 17:58:14,False,0,1,False,0,8,False,0.36,9.4
EDR-005028,AST-05028,2026-09-03 05:58:14,False,5,6,False,0,9,False,0.16,8.9
EDR-005029,AST-05029,2026-08-21 23:58:14,False,0,17,False,0,49,False,0.18,8.1
EDR-005030,AST-05030,2026-08-10 04:58:14,False,10,3,False,0,13,False,0.31,8.1
EDR-005031,AST-05031,2026-08-09 23:58:14,False,1,10,False,0,18,False,0.44,9.3
EDR-005032,AST-05032,2026-08-31 08:58:14,False,0,3,False,0,17,False,0.45,10
EDR-005033,AST-05033,2026-08-11 03:58:14,False,6,9,False,0,48,False,0.72,7.9
EDR-005034,AST-05034,2026-08-31 14:58:14,False,10,17,False,0,8,False,0.25,6.4
EDR-005035,AST-05035,2026-08-16 12:58:14,False,10,7,False,0,7,False,0.51,7.2
EDR-005036,AST-05036,2026-08-13 06:58:14,False,1,6,False,0,28,False,0.43,8.8
EDR-005037,AST-05037,2026-08-07 06:58:14,False,6,11,False,0,46,False,0.78,7.2
EDR-005038,AST-05038,2026-08-23 13:58:14,False,0,16,False,0,45,False,0.55,8.4
EDR-005039,AST-05039,2026-08-24 19:58:14,False,10,0,False,0,41,False,0.64,8.0
EDR-005040,AST-05040,2026-08-27 19:58:14,False,0,18,False,0,50,False,0.55,8.3
EDR-005041,AST-05041,2026-08-29 00:58:14,False,6,19,False,0,32,False,0.44,6.6
EDR-005042,AST-05042,2026-08-25 17:58:14,False,0,10,False,0,25,False,0.71,9.3
EDR-005043,AST-05043,2026-08-14 17:58:14,False,2,20,False,0,24,False,0.1,7.3
EDR-005044,AST-05044,2026-08-17 10:58:14,False,7,11,False,0,2,False,0.58,8.0
EDR-005045,AST-05045,2026-08-27 21:58:14,False,7,16,False,0,18,False,0.12,7.5
EDR-005046,AST-05046,2026-08-15 16:58:14,False,6,17,False,0,16,False,0.63,7.3
EDR-005047,AST-05047,2026-08-07 02:58:14,False,6,9,False,0,8,False,0.45,7.7
EDR-005048,AST-05048,2026-08-29 09:58:14,False,10,9,False,0,10,False,0.67,7.1
EDR-005049,AST-05049,2026-08-06 00:58:14,False,8,10,False,0,3,False,0.15,7.3
EDR-005050,AST-05050,2026-08-27 00:58:14,False,8,0,False,0,40,False,0.19,8.3
EDR-005051,AST-05051,2026-08-20 12:58:14,False,9,12,False,0,37,False,0.19,7.0
EDR-005052,AST-05052,2026-08-09 13:58:14,False,8,13,False,0,25,False,0.59,6.7
EDR-005053,AST-05053,2026-08-07 10:58:14,False,2,2,False,0,17,False,0.77,9.3
EDR-005054,AST-05054,2026-08-05 17:58:14,True,6,3,False,1,8,True,0.78,6.7
EDR-005055,AST-05055,2026-08-16 20:58:14,False,1,2,False,0,7,False,0.61,9.3
EDR-005056,AST-05056,2026-08-23 12:58:14,False,10,0,False,0,25,False,0.4,7.8
EDR-005057,AST-05057,2026-08-26 08:58:14,False,10,2,False,0,14,False,0.48,7.8
EDR-005058,AST-05058,2026-08-25 20:58:14,False,10,6,False,0,38,False,0.27,7.4
EDR-005059,AST-05059,2026-09-01 22:58:14,False,5,18,False,0,19,False,0.57,7.3
EDR-005060,AST-05060,2026-08-12 05:58:14,False,5,10,False,0,12,False,0.44,7.9
EDR-005061,AST-05061,2026-08-24 10:58:14,False,3,16,False,0,33,False,0.21,7.4
EDR-005062,AST-05062,2026-08-23 11:58:14,False,7,16,False,0,30,False,0.23,7.3
EDR-005063,AST-05063,2026-08-23 14:58:14,False,6,1,False,0,23,False,0.55,8.4
EDR-005064,AST-05064,2026-08-05 18:58:14,False,7,6,False,0,46,False,0.4,8.4
EDR-005065,AST-05065,2026-08-27 23:58:14,False,9,7,False,0,48,False,0.6,7.4
EDR-005066,AST-05066,2026-08-13 21:58:14,False,8,14,False,0,31,False,0.17,7.2
EDR-005067,AST-05067,2026-08-24 18:58:14,False,8,19,False,0,25,False,0.72,6.0
EDR-005068,AST-05068,2026-08-26 14:58:14,False,3,10,False,0,38,False,0.49,8.2
EDR-005069,AST-05069,2026-08-16 03:58:14,False,6,18,False,0,37,False,0.49,6.7
EDR-005070,AST-05070,2026-08-21 15:58:14,False,6,2,False,0,28,False,0.37,9.0
EDR-005071,AST-05071,2026-08-26 17:58:14,False,2,5,False,0,24,False,0.3,9.5
EDR-005072,AST-05072,2026-08-23 04:58:14,False,3,17,False,0,21,False,0.73,7.2
EDR-005073,AST-05073,2026-08-21 23:58:14,False,7,14,False,0,13,False,0.57,7.2
EDR-005074,AST-05074,2026-08-20 00:58:14,True,0,7,False,2,33,True,0.74,7.0
EDR-005075,AST-05075,2026-08-06 03:58:14,False,0,16,True,0,39,False,0.12,5.0
EDR-005076,AST-05076,2026-08-19 06:58:14,False,7,2,False,0,44,False,0.15,8.4
EDR-005077,AST-05077,2026-08-08 18:58:14,False,3,0,False,0,38,False,0.53,9.8
EDR-005078,AST-05078,2026-08-20 12:58:14,False,6,12,False,0,9,False,0.67,7.2
EDR-005079,AST-05079,2026-08-24 13:58:14,False,3,16,False,0,43,False,0.24,7.4
EDR-005080,AST-05080,2026-08-14 18:58:14,False,5,17,False,0,41,False,0.37,7.8
EDR-005081,AST-05081,2026-08-29 04:58:14,False,4,8,False,0,25,False,0.45,8.0
EDR-005082,AST-05082,2026-08-15 19:58:14,False,8,1,False,0,0,False,0.68,8.1
EDR-005083,AST-05083,2026-09-02 03:58:14,False,7,16,False,0,17,False,0.48,7.5
EDR-005084,AST-05084,2026-09-04 16:58:14,False,6,1,False,0,7,False,0.15,8.4
EDR-005085,AST-05085,2026-08-21 22:58:14,False,6,20,False,0,49,False,0.67,6.8
EDR-005086,AST-05086,2026-08-06 07:58:14,False,3,18,False,0,20,False,0.13,7.8
EDR-005087,AST-05087,2026-08-21 21:58:14,True,5,4,False,0,50,True,0.98,6.7
EDR-005088,AST-05088,2026-08-15 15:58:14,False,3,20,False,0,27,False,0.27,7.8
EDR-005089,AST-05089,2026-08-22 09:58:14,False,9,16,False,0,6,False,0.78,6.2
EDR-005090,AST-05090,2026-08-20 02:58:14,False,5,8,False,0,40,False,0.41,8.5
EDR-005091,AST-05091,2026-09-02 14:58:14,False,1,11,False,0,3,False,0.75,9.1
EDR-005092,AST-05092,2026-08-24 01:58:14,False,8,16,False,0,14,False,0.25,6.7
EDR-005093,AST-05093,2026-08-15 18:58:14,False,2,14,True,0,32,False,0.42,5.2
EDR-005094,AST-05094,2026-08-19 16:58:14,False,1,4,False,0,16,False,0.27,9.5
EDR-005095,AST-05095,2026-08-21 22:58:14,False,5,6,False,0,11,False,0.25,8.6
EDR-005096,AST-05096,2026-08-21 00:58:14,False,7,4,False,0,4,False,0.54,8.2
EDR-005097,AST-05097,2026-09-03 16:58:14,False,9,11,False,0,16,False,0.56,7.4
EDR-005098,AST-05098,2026-08-29 13:58:14,False,6,3,False,0,25,False,0.76,8.7
EDR-005099,AST-05099,2026-08-23 10:58:14,False,8,8,False,0,13,False,0.17,7.8
