cloud_event_id,asset_id,cloud_provider,service_type,public_exposure,misconfiguration_type,encryption_enabled,logging_enabled,iam_risk,open_port_count,exposed_storage,compliance_violation,cloud_risk_score
CLOUD-003346,AST-05566,GCP,DevOps,False,None,True,True,High,1,False,False,2.2
CLOUD-003347,AST-05567,Azure,Networking,True,None,True,True,Low,3,False,False,3.9
CLOUD-003348,AST-05568,GCP,Serverless,False,None,True,False,High,2,True,True,5.2
CLOUD-003349,AST-05569,Azure,Networking,False,None,False,True,High,3,False,True,3.7
CLOUD-003350,AST-05570,Azure,Compute,True,None,True,False,Medium,2,False,True,5.8
CLOUD-003351,AST-05572,GCP,Compute,False,None,True,True,Low,3,True,False,2.4
CLOUD-003352,AST-05573,AWS,Networking,False,None,False,True,Low,1,False,True,2.1
CLOUD-003353,AST-05574,GCP,Analytics,False,Public S3 Bucket,False,True,Medium,2,False,True,4.7
CLOUD-003354,AST-05575,Azure,Container,True,None,True,True,Low,9,False,False,4.8
CLOUD-003355,AST-05576,AWS,Networking,False,None,False,False,Medium,3,False,True,4.1
CLOUD-003356,AST-05577,Azure,Networking,False,Unencrypted Volume,True,True,Low,0,False,True,2.1
CLOUD-003357,AST-05580,GCP,Compute,False,None,True,True,Medium,3,False,False,1.3
CLOUD-003358,AST-05581,GCP,Identity,True,None,True,True,High,2,False,False,5.8
CLOUD-003359,AST-05582,GCP,Analytics,False,None,False,True,Medium,1,False,True,2.9
CLOUD-003360,AST-05583,Azure,DevOps,True,None,False,True,Low,5,False,True,5.3
CLOUD-003361,AST-05585,GCP,ML,False,Public S3 Bucket,True,True,Low,0,False,True,2.1
CLOUD-003362,AST-05586,Azure,Serverless,True,No Network ACL,True,True,Low,0,False,True,5.4
CLOUD-003363,AST-05588,AWS,Compute,True,None,True,False,Low,8,False,True,5.8
CLOUD-003364,AST-05591,AWS,Database,False,Overly Permissive IAM Policy,True,True,Medium,1,False,True,3.2
CLOUD-003365,AST-05592,AWS,Container,False,None,True,True,High,2,False,False,2.4
CLOUD-003366,AST-05593,AWS,Serverless,False,None,False,True,High,3,False,True,4.2
CLOUD-003367,AST-05594,AWS,Container,False,None,False,True,Low,1,False,True,1.8
CLOUD-003368,AST-05595,Azure,Storage,False,Logging Disabled,True,True,Low,1,False,True,1.7
CLOUD-003369,AST-05596,GCP,ML,True,Logging Disabled,True,True,Low,0,False,True,5.1
CLOUD-003370,AST-05600,AWS,Database,False,None,True,False,High,1,False,True,2.8
CLOUD-003371,AST-05601,GCP,DevOps,False,No Versioning on Bucket,True,True,High,0,True,True,5.2
CLOUD-003372,AST-05602,Azure,Serverless,False,None,True,True,Low,2,False,False,0.7
CLOUD-003373,AST-05604,GCP,ML,False,None,True,True,Medium,1,False,False,1.7
CLOUD-003374,AST-05605,GCP,Database,False,None,True,True,Low,1,False,False,0.6
CLOUD-003375,AST-05606,AWS,Compute,False,None,True,True,Low,1,False,False,0
CLOUD-003376,AST-05610,GCP,Compute,False,Default VPC,True,True,Medium,3,True,True,5.5
CLOUD-003377,AST-05611,GCP,Networking,False,None,True,False,Low,3,False,True,1.8
CLOUD-003378,AST-05612,AWS,Storage,True,Cross-Account Access,True,False,High,2,False,True,8.8
CLOUD-003379,AST-05614,Azure,Networking,True,None,False,True,Medium,9,False,True,7.6
CLOUD-003380,AST-05615,Azure,ML,False,None,True,True,Low,1,False,False,0.1
CLOUD-003381,AST-05616,GCP,Storage,True,None,True,False,High,1,False,True,6.3
CLOUD-003382,AST-05618,GCP,Serverless,False,None,True,True,Low,0,False,False,0
CLOUD-003383,AST-05619,GCP,ML,False,None,True,True,Low,0,False,False,0
CLOUD-003384,AST-05620,GCP,Analytics,True,None,True,True,Low,0,False,False,2.9
CLOUD-003385,AST-05621,GCP,Analytics,False,Cross-Account Access,False,True,High,0,False,True,5.8
CLOUD-003386,AST-05622,AWS,Compute,False,Default VPC,True,False,High,0,False,True,5.4
CLOUD-003387,AST-05623,Azure,Serverless,True,None,True,True,Medium,4,False,False,5.1
CLOUD-003388,AST-05624,GCP,Storage,False,None,True,False,High,3,False,True,3.6
CLOUD-003389,AST-05625,AWS,Serverless,False,Cross-Account Access,True,True,Medium,2,False,True,3.0
CLOUD-003390,AST-05626,AWS,Database,False,None,True,True,Low,2,False,False,0.1
CLOUD-003391,AST-05627,GCP,Compute,False,Missing WAF,False,True,Medium,1,False,True,4.5
CLOUD-003392,AST-05630,Azure,Networking,False,None,True,True,Low,0,False,False,0
CLOUD-003393,AST-05631,AWS,Networking,False,Logging Disabled,True,True,Low,3,False,True,2.2
CLOUD-003394,AST-05632,Azure,Storage,False,Cross-Account Access,True,True,Medium,1,False,True,2.8
CLOUD-003395,AST-05633,Azure,ML,False,None,True,False,Medium,3,False,True,3.0
CLOUD-003396,AST-05635,GCP,Compute,False,None,True,True,Medium,0,False,False,1.3
CLOUD-003397,AST-05636,AWS,Serverless,False,None,True,True,High,2,True,False,3.6
CLOUD-003398,AST-05639,Azure,Database,True,Cross-Account Access,True,False,Low,6,False,True,7.2
CLOUD-003399,AST-05640,Azure,ML,False,No Network ACL,True,True,High,0,True,True,5.4
CLOUD-003400,AST-05641,GCP,Storage,False,Exposed API Key,True,False,Medium,2,False,True,4.8
CLOUD-003401,AST-05642,Azure,Analytics,False,Overly Permissive IAM Policy,True,False,High,1,False,True,5.3
CLOUD-003402,AST-05643,AWS,ML,True,None,False,False,Medium,8,False,True,7.9
CLOUD-003403,AST-05645,GCP,Identity,False,None,False,True,Low,0,False,True,1.9
CLOUD-003404,AST-05646,Azure,Container,False,None,False,False,Low,0,False,True,2.7
CLOUD-003405,AST-05650,AWS,ML,False,No Versioning on Bucket,True,True,Low,2,False,True,2.0
CLOUD-003406,AST-05653,AWS,Container,False,None,True,False,Medium,0,True,True,3.1
CLOUD-003407,AST-05654,AWS,Analytics,False,None,True,False,Medium,3,False,True,2.7
CLOUD-003408,AST-05656,GCP,Container,True,None,True,True,Medium,9,False,False,5.5
CLOUD-003409,AST-05657,Azure,Compute,False,None,True,True,High,3,False,False,2.2
CLOUD-003410,AST-05658,GCP,Database,False,No MFA on Root Account,True,True,Medium,0,False,True,3.2
CLOUD-003411,AST-05659,Azure,Container,False,None,False,True,High,1,False,True,3.4
CLOUD-003412,AST-05660,GCP,Serverless,False,None,True,True,High,0,False,False,1.6
CLOUD-003413,AST-05662,AWS,Analytics,False,No MFA on Root Account,True,True,Low,3,False,True,2.2
CLOUD-003414,AST-05663,Azure,Container,False,None,True,True,Low,3,False,False,0.4
CLOUD-003415,AST-05664,AWS,Compute,False,None,True,True,Medium,3,False,False,1.5
CLOUD-003416,AST-05665,AWS,Storage,False,None,True,False,Medium,3,False,True,2.8
CLOUD-003417,AST-05666,AWS,Analytics,False,None,False,True,Low,1,False,True,1.2
CLOUD-003418,AST-05667,Azure,Serverless,False,None,True,True,High,3,False,False,2.7
CLOUD-003419,AST-05671,GCP,ML,True,None,True,True,Low,4,False,False,3.5
CLOUD-003420,AST-05672,GCP,ML,True,None,False,True,Low,10,False,True,7.0
CLOUD-003421,AST-05673,GCP,Compute,True,None,True,True,Low,9,False,False,5.1
CLOUD-003422,AST-05679,AWS,Container,True,None,True,True,Low,3,False,False,4.0
CLOUD-003423,AST-05680,Azure,ML,False,None,False,True,Low,2,False,True,2.3
CLOUD-003424,AST-05681,AWS,Storage,False,None,True,True,Low,0,False,False,0
CLOUD-003425,AST-05682,GCP,Database,True,Default VPC,False,True,High,2,False,True,9.3
CLOUD-003426,AST-05685,GCP,Identity,False,None,True,True,Medium,1,False,False,1.0
CLOUD-003427,AST-05686,Azure,ML,False,Default VPC,True,True,Medium,3,False,True,3.7
CLOUD-003428,AST-05687,GCP,DevOps,False,Logging Disabled,False,False,Medium,2,False,True,5.5
CLOUD-003429,AST-05688,GCP,ML,False,None,False,False,High,0,False,True,4.7
CLOUD-003430,AST-05690,AWS,Compute,False,None,True,False,Medium,2,True,True,4.0
CLOUD-003431,AST-05691,Azure,Storage,False,No Versioning on Bucket,True,True,Medium,1,False,True,3.3
CLOUD-003432,AST-05692,Azure,Compute,False,None,False,True,High,1,False,True,4.1
CLOUD-003433,AST-05693,AWS,Analytics,False,None,False,True,High,2,False,True,4.4
CLOUD-003434,AST-05694,AWS,Storage,True,Overly Permissive IAM Policy,True,True,High,2,False,True,7.8
CLOUD-003435,AST-05695,GCP,Identity,True,None,True,True,High,9,False,False,6.7
CLOUD-003436,AST-05697,AWS,Storage,False,None,False,True,High,3,False,True,4.3
CLOUD-003437,AST-05698,Azure,DevOps,False,None,False,True,Medium,2,False,True,3.0
CLOUD-003438,AST-05701,AWS,ML,False,Logging Disabled,False,True,High,1,False,True,6.0
CLOUD-003439,AST-05702,Azure,Identity,True,None,True,True,Medium,7,False,False,5.7
CLOUD-003440,AST-05705,Azure,Database,False,None,True,True,High,2,False,False,2.3
CLOUD-003441,AST-05708,GCP,Networking,False,Exposed API Key,True,True,Low,3,False,True,2.7
CLOUD-003442,AST-05709,GCP,Storage,False,None,True,True,High,3,False,False,2.4
CLOUD-003443,AST-05711,GCP,ML,False,None,True,True,Low,3,False,False,0.5
CLOUD-003444,AST-05712,GCP,Identity,False,None,True,True,High,0,False,False,2.1
CLOUD-003445,AST-05713,GCP,Storage,False,None,True,True,High,3,False,False,2.9
CLOUD-003446,AST-05714,AWS,Networking,False,None,True,True,Low,1,True,False,2.1
CLOUD-003447,AST-05717,Azure,Identity,False,None,True,True,High,0,False,False,2.0
CLOUD-003448,AST-05718,GCP,Storage,True,Cross-Account Access,True,True,Low,3,False,True,5.9
CLOUD-003449,AST-05720,GCP,Database,False,None,True,True,Medium,1,False,False,1.5
CLOUD-003450,AST-05721,GCP,DevOps,True,None,True,False,High,5,False,True,7.3
CLOUD-003451,AST-05722,AWS,Database,False,None,True,True,High,3,False,False,2.7
CLOUD-003452,AST-05727,Azure,Serverless,False,None,True,True,High,2,False,False,2.5
CLOUD-003453,AST-05730,AWS,ML,False,None,True,True,High,0,False,False,1.7
CLOUD-003454,AST-05731,GCP,ML,True,None,True,False,High,0,False,True,5.6
CLOUD-003455,AST-05732,Azure,Storage,False,None,False,True,Medium,2,False,True,3.0
CLOUD-003456,AST-05736,GCP,Container,False,None,True,True,Medium,3,False,False,2.0
CLOUD-003457,AST-05737,GCP,Container,False,None,True,True,Medium,0,False,False,0.8
CLOUD-003458,AST-05739,AWS,Analytics,False,None,False,True,Low,2,False,True,1.7
CLOUD-003459,AST-05740,GCP,Serverless,True,Public S3 Bucket,True,True,High,3,False,True,7.6
CLOUD-003460,AST-05742,GCP,ML,False,None,True,False,Low,0,False,True,0.9
CLOUD-003461,AST-05743,GCP,ML,False,None,True,True,High,2,False,False,2.0
CLOUD-003462,AST-05744,AWS,Storage,True,Public S3 Bucket,True,False,High,6,False,True,9.3
CLOUD-003463,AST-05745,Azure,Container,False,None,True,True,High,1,True,False,3.4
CLOUD-003464,AST-05747,GCP,DevOps,False,None,False,True,High,3,False,True,4.6
CLOUD-003465,AST-05751,AWS,Networking,False,None,True,True,High,2,False,False,2.2
CLOUD-003466,AST-05752,GCP,Storage,False,None,True,True,Low,3,False,False,0.3
CLOUD-003467,AST-05753,AWS,Identity,True,None,True,True,High,6,False,False,5.9
CLOUD-003468,AST-05754,GCP,Storage,True,None,False,True,Low,6,False,True,5.4
CLOUD-003469,AST-05759,Azure,Container,False,None,True,True,High,2,False,False,2.8
CLOUD-003470,AST-05760,GCP,Compute,False,None,True,True,Low,2,False,False,0.4
CLOUD-003471,AST-05763,AWS,Serverless,False,None,True,False,High,2,False,True,3.5
CLOUD-003472,AST-05764,Azure,Storage,False,None,True,True,High,0,False,False,2.0
CLOUD-003473,AST-05771,Azure,Container,False,None,False,True,Medium,1,False,True,2.4
CLOUD-003474,AST-05772,Azure,Compute,False,None,True,True,High,0,False,False,1.9
CLOUD-003475,AST-05773,GCP,Compute,False,No Versioning on Bucket,True,True,Low,2,False,True,1.9
CLOUD-003476,AST-05774,Azure,ML,False,None,False,True,Low,1,False,True,1.7
CLOUD-003477,AST-05777,Azure,Networking,False,None,True,True,Medium,0,True,False,2.1
CLOUD-003478,AST-05778,AWS,Database,True,None,True,True,Medium,6,False,False,5.6
CLOUD-003479,AST-05780,Azure,Compute,False,None,True,False,Medium,0,False,True,1.7
CLOUD-003480,AST-05783,Azure,Identity,False,None,True,True,Low,3,False,False,0.8
CLOUD-003481,AST-05784,AWS,DevOps,False,None,True,False,Medium,2,False,True,2.4
CLOUD-003482,AST-05787,AWS,Networking,False,None,True,False,Medium,3,False,True,3.0
CLOUD-003483,AST-05788,AWS,Serverless,False,None,True,True,Low,2,False,False,0.8
CLOUD-003484,AST-05790,GCP,Serverless,False,None,True,True,High,1,False,False,1.7
CLOUD-003485,AST-05791,AWS,ML,True,None,True,True,Medium,9,False,False,5.4
CLOUD-003486,AST-05792,AWS,ML,False,Logging Disabled,True,True,Medium,1,False,True,3.0
CLOUD-003487,AST-05793,Azure,Compute,False,None,True,True,Medium,2,False,False,1.5
CLOUD-003488,AST-05794,GCP,DevOps,False,None,False,True,Low,2,False,True,2.0
CLOUD-003489,AST-05795,AWS,DevOps,False,Unrotated Access Keys,True,True,Low,0,False,True,1.6
CLOUD-003490,AST-05796,GCP,Serverless,True,Cross-Account Access,True,True,Low,2,False,True,4.9
CLOUD-003491,AST-05797,GCP,Networking,False,No MFA on Root Account,True,True,Medium,3,False,True,3.6
CLOUD-003492,AST-05798,AWS,Storage,True,None,True,True,High,3,False,False,5.7
CLOUD-003493,AST-05800,AWS,Database,False,None,True,True,Low,0,False,False,0
CLOUD-003494,AST-05801,GCP,Serverless,False,Unrotated Access Keys,True,True,Medium,0,False,True,3.1
CLOUD-003495,AST-05805,GCP,ML,False,None,True,True,Low,2,False,False,0.4
CLOUD-003496,AST-05807,GCP,Storage,False,None,True,False,High,3,False,True,3.4
CLOUD-003497,AST-05809,Azure,Container,False,None,True,True,High,3,False,False,2.7
CLOUD-003498,AST-05810,GCP,Container,True,Missing WAF,True,True,Low,7,False,True,6.2
CLOUD-003499,AST-05812,GCP,Networking,False,None,False,True,Low,3,False,True,1.9
CLOUD-003500,AST-05813,GCP,ML,False,None,False,True,Low,3,False,True,2.4
CLOUD-003501,AST-05814,GCP,Analytics,False,Missing WAF,True,True,High,2,False,True,4.8
CLOUD-003502,AST-05817,AWS,Analytics,False,None,True,False,Medium,3,True,True,3.7
CLOUD-003503,AST-05819,Azure,ML,False,None,True,True,Medium,0,False,False,1.4
CLOUD-003504,AST-05821,AWS,Compute,False,None,True,True,High,1,False,False,1.8
CLOUD-003505,AST-05822,GCP,Database,False,Unencrypted Volume,True,True,Low,1,False,True,2.6
CLOUD-003506,AST-05824,AWS,Compute,False,None,True,False,Medium,0,False,True,2.0
CLOUD-003507,AST-05825,AWS,ML,False,Missing WAF,True,True,Medium,2,False,True,3.0
CLOUD-003508,AST-05829,AWS,Serverless,False,None,True,True,High,0,False,False,2.2
CLOUD-003509,AST-05830,AWS,Storage,False,None,True,True,Medium,3,False,False,1.4
CLOUD-003510,AST-05831,AWS,Container,False,Default VPC,True,True,Medium,0,False,True,2.6
CLOUD-003511,AST-05832,Azure,DevOps,True,None,True,True,High,10,False,False,6.9
CLOUD-003512,AST-05834,GCP,Serverless,False,None,False,True,Medium,3,False,True,3.3
CLOUD-003513,AST-05837,AWS,Container,False,None,True,True,High,2,False,False,2.8
CLOUD-003514,AST-05838,Azure,Networking,False,None,False,True,High,1,False,True,3.2
CLOUD-003515,AST-05839,Azure,Container,True,No MFA on Root Account,True,False,Medium,1,False,True,7.6
CLOUD-003516,AST-05840,Azure,Networking,False,None,True,True,Low,3,False,False,0.1
CLOUD-003517,AST-05841,AWS,Database,False,Logging Disabled,True,True,Low,2,False,True,2.4
CLOUD-003518,AST-05842,AWS,Container,False,None,True,False,Low,2,False,True,1.1
CLOUD-003519,AST-05844,AWS,ML,False,None,True,True,Medium,1,True,False,2.3
CLOUD-003520,AST-05847,AWS,Storage,False,None,True,True,Medium,0,False,False,0.5
CLOUD-003521,AST-05849,GCP,ML,False,None,True,True,High,1,False,False,2.6
CLOUD-003522,AST-05851,Azure,Serverless,False,Unencrypted Volume,True,True,High,3,False,True,4.3
CLOUD-003523,AST-05856,AWS,Identity,False,Overly Permissive IAM Policy,True,True,High,3,True,True,6.2
CLOUD-003524,AST-05857,AWS,Compute,False,No Network ACL,True,True,High,0,False,True,4.3
CLOUD-003525,AST-05858,GCP,Compute,True,None,True,True,High,1,False,False,5.5
CLOUD-003526,AST-05860,Azure,Compute,True,Logging Disabled,True,False,High,8,False,True,9.3
CLOUD-003527,AST-05861,Azure,DevOps,False,None,True,False,Low,1,False,True,1.6
CLOUD-003528,AST-05863,Azure,Identity,False,None,True,False,Low,3,False,True,1.1
CLOUD-003529,AST-05864,Azure,Container,False,None,True,True,Medium,0,False,False,0.8
CLOUD-003530,AST-05865,Azure,Compute,False,None,True,True,Medium,2,False,False,1.3
CLOUD-003531,AST-05867,AWS,ML,False,None,True,True,Low,0,True,False,1.7
CLOUD-003532,AST-05869,AWS,Networking,True,None,False,True,Low,3,False,True,4.8
CLOUD-003533,AST-05871,GCP,DevOps,False,None,True,True,Low,0,False,False,0.1
CLOUD-003534,AST-05873,Azure,ML,False,Unrotated Access Keys,True,True,Medium,0,True,True,5.0
CLOUD-003535,AST-05875,AWS,Identity,False,None,True,False,Medium,3,False,True,2.5
CLOUD-003536,AST-05876,Azure,Analytics,False,None,False,True,Low,2,False,True,1.5
CLOUD-003537,AST-05877,AWS,DevOps,False,None,False,True,High,3,False,True,4.5
CLOUD-003538,AST-05878,Azure,Container,False,Cross-Account Access,False,True,Medium,2,False,True,4.8
CLOUD-003539,AST-05879,Azure,Storage,False,None,True,False,Medium,0,False,True,2.0
CLOUD-003540,AST-05883,Azure,Database,False,None,True,True,Low,2,False,False,0.3
CLOUD-003541,AST-05886,Azure,Analytics,False,None,True,True,Low,3,False,False,0.6
CLOUD-003542,AST-05889,GCP,Networking,False,None,True,False,Medium,2,False,True,2.3
CLOUD-003543,AST-05890,Azure,Storage,False,Exposed API Key,True,True,Low,1,False,True,2.4
CLOUD-003544,AST-05894,GCP,DevOps,False,None,True,False,High,2,True,True,5.1
CLOUD-003545,AST-05895,GCP,Database,False,None,True,True,High,0,False,False,1.8
CLOUD-003546,AST-05898,AWS,Serverless,True,Exposed API Key,True,True,Medium,3,False,True,7.0
CLOUD-003547,AST-05899,AWS,Serverless,False,None,False,False,Medium,2,False,True,3.8
CLOUD-003548,AST-05900,Azure,DevOps,True,Public RDS Instance,True,False,High,3,False,True,8.1
CLOUD-003549,AST-05901,Azure,Serverless,False,Exposed API Key,True,False,Medium,2,True,True,6.2
CLOUD-003550,AST-05903,GCP,Serverless,True,Default VPC,True,True,High,8,False,True,9.0
CLOUD-003551,AST-05904,AWS,Storage,False,Cross-Account Access,True,True,Medium,0,False,True,2.9
CLOUD-003552,AST-05905,AWS,Container,False,None,True,True,High,1,False,False,1.9
CLOUD-003553,AST-05906,Azure,Storage,False,None,True,True,Medium,1,False,False,1.6
CLOUD-003554,AST-05908,Azure,Database,True,None,True,False,Low,0,False,True,4.3
CLOUD-003555,AST-05910,AWS,DevOps,False,None,True,False,Low,0,False,True,0.7
CLOUD-003556,AST-05911,GCP,Compute,False,No Versioning on Bucket,True,False,Low,2,True,True,5.2
CLOUD-003557,AST-05912,Azure,Identity,False,None,True,True,Low,0,False,False,0.4
CLOUD-003558,AST-05913,Azure,DevOps,False,Cross-Account Access,True,True,Medium,3,False,True,3.1
CLOUD-003559,AST-05917,AWS,Compute,True,None,True,True,Low,4,False,False,3.5
CLOUD-003560,AST-05918,GCP,Container,False,None,True,True,Medium,0,False,False,0.6
CLOUD-003561,AST-05920,AWS,Networking,False,Unrotated Access Keys,True,True,Low,2,False,True,2.5
CLOUD-003562,AST-05922,AWS,DevOps,False,None,True,False,High,2,False,True,3.5
CLOUD-003563,AST-05923,Azure,Identity,False,None,True,False,High,2,False,True,3.8
CLOUD-003564,AST-05926,Azure,Analytics,False,None,True,True,Low,1,False,False,0.6
CLOUD-003565,AST-05927,Azure,Container,False,None,True,True,Medium,1,False,False,0.8
CLOUD-003566,AST-05929,AWS,Storage,False,None,True,False,High,1,False,True,2.9
CLOUD-003567,AST-05930,GCP,Networking,False,None,True,False,Medium,2,False,True,2.6
CLOUD-003568,AST-05931,GCP,Networking,True,None,True,True,High,4,False,False,6.3
CLOUD-003569,AST-05932,Azure,Identity,False,None,True,False,Medium,3,False,True,2.7
CLOUD-003570,AST-05933,Azure,Networking,False,None,True,False,High,3,False,True,3.5
CLOUD-003571,AST-05935,Azure,ML,False,None,True,True,Medium,0,False,False,0.8
CLOUD-003572,AST-05936,GCP,Identity,False,No MFA on Root Account,True,True,Low,3,False,True,2.5
CLOUD-003573,AST-05938,AWS,DevOps,False,Exposed API Key,False,True,High,3,True,True,7.9
