incident_id,organization_id,asset_id,business_unit_id,threat_id,incident_type,attack_vector,detection_time,response_time,resolution_time,downtime_hours,data_records_affected,incident_severity,direct_financial_loss,recovery_cost,legal_cost,regulatory_penalty,customer_compensation,reputation_loss,total_financial_loss,control_failure,incident_resolved
INC-008119,ORG-019,AST-02507,BU-0116,THREAT-00787,Account Takeover,Cloud Misconfiguration,214,40,50,10,15477,Medium,1344501,827511,538820,638106,7611330,606489,11566757,EDR Evasion,True
INC-008120,ORG-014,AST-01413,BU-0085,THREAT-03614,Cloud Breach,Social Engineering,392,15,59,96,65324,Medium,42628,19411,17378,12372,24208135,28982,24328905,Cloud Misconfiguration,True
INC-008121,ORG-004,AST-03614,BU-0020,THREAT-00306,Cloud Breach,Email,47,8,29,72,5819,Medium,366097,166442,67441,98051,1823566,190169,2711766,Phishing Click,True
INC-008122,ORG-005,AST-05657,BU-0030,THREAT-01829,Data Breach,Email,136,32,34,5,3929552,Medium,242404,207418,89191,93912,1822149413,275448,1823057785,MFA Bypass,True
INC-008123,ORG-006,AST-00016,BU-0035,THREAT-00030,Supply Chain Attack,Insider,593,30,78,100,61022,Medium,556524,516734,115913,114200,8975069,689940,10968380,EDR Evasion,True
INC-008124,ORG-008,AST-07729,BU-0046,THREAT-02313,Malware,Social Engineering,617,41,126,138,51883,High,54290,19539,9561,6329,5275170,41330,5406219,Cloud Misconfiguration,True
INC-008125,ORG-011,AST-07976,BU-0066,THREAT-04291,Insider Threat,Social Engineering,132,3,63,135,42354,Medium,582579,371904,164350,78329,3124968,258965,4581095,None,True
INC-008126,ORG-022,AST-00428,BU-0131,THREAT-01827,Data Breach,Remote Desktop,616,20,26,11,669454,Medium,1369367,350690,199090,1167921,49409248,902056,53398373,None,True
INC-008127,ORG-002,AST-06217,BU-0009,THREAT-00219,Supply Chain Attack,Remote Desktop,185,48,143,114,844,Low,22066,13300,7523,3219,372487,22945,441542,Weak Password,True
INC-008128,ORG-023,AST-02896,BU-0136,THREAT-00661,Phishing,Social Engineering,173,1,68,139,31862,Medium,2442593,2504328,775336,803652,3578345,1701832,11806086,Firewall Misconfiguration,True
INC-008129,ORG-010,AST-02251,BU-0061,THREAT-02677,Phishing,Brute Force,27,42,111,74,48762,Medium,630447,590996,92009,21185,24343974,516502,26195113,Firewall Misconfiguration,True
INC-008130,ORG-003,AST-09674,BU-0012,THREAT-03455,Supply Chain Attack,Cloud Misconfiguration,435,43,54,52,90888,Medium,83388,121576,51284,30858,13862783,79996,14229886,Unpatched Vulnerability,True
INC-008131,ORG-006,AST-09984,BU-0036,THREAT-03538,Account Takeover,Remote Desktop,686,44,65,85,15323,Medium,215646,243882,123120,42725,1451926,108258,2185557,EDR Evasion,True
INC-008132,ORG-011,AST-07985,BU-0066,THREAT-03143,Insider Threat,USB,358,20,154,167,18341,Medium,214658,241806,33550,98881,6879486,251431,7719811,EDR Evasion,True
INC-008133,ORG-013,AST-03933,BU-0083,THREAT-01144,Cloud Breach,Insider,215,31,83,61,94938,Medium,5987502,4680915,1524142,337491,19419448,2548718,34498217,Phishing Click,True
INC-008134,ORG-003,AST-02402,BU-0012,THREAT-04600,Cloud Breach,Insider,674,11,77,99,55354,Low,63937,50893,36935,13286,22045970,36710,22247731,Unpatched Vulnerability,True
INC-008135,ORG-015,AST-07499,BU-0094,THREAT-03690,Cloud Breach,Insider,310,29,30,86,50292,Low,114500,47293,30146,71122,25104258,107776,25475096,Unpatched Vulnerability,False
INC-008136,ORG-008,AST-09383,BU-0048,THREAT-03903,Malware,Brute Force,12,16,97,97,5194,Low,30703,19767,10359,4675,1046347,21357,1133207,MFA Bypass,True
INC-008137,ORG-003,AST-04036,BU-0011,THREAT-01647,Ransomware,Social Engineering,331,5,308,303,78736,Low,52061,89279,15588,2676,29844093,46676,30050373,MFA Bypass,True
INC-008138,ORG-013,AST-09615,BU-0078,THREAT-04333,Data Breach,Supply Chain,358,11,31,34,2070163,High,6858051,2549835,2484593,4433209,274412380,3519626,294257694,Firewall Misconfiguration,False
INC-008139,ORG-025,AST-06313,BU-0150,THREAT-04081,DDoS,Social Engineering,642,2,18,52,0,Low,1258,305,662,0,0,1019,3244,EDR Evasion,True
INC-008140,ORG-006,AST-02725,BU-0033,THREAT-04492,Phishing,Web Application,699,8,18,167,40976,High,673297,294251,192345,175411,13887449,686417,15909171,Phishing Click,True
INC-008141,ORG-001,AST-02990,BU-0005,THREAT-01957,DDoS,Remote Desktop,447,9,16,17,0,Low,991745,307697,372160,0,0,520575,2192177,Phishing Click,True
INC-008142,ORG-020,AST-09937,BU-0123,THREAT-00693,Cloud Breach,VPN,55,35,45,15,39808,Low,8071,7803,2154,2491,10040023,3216,10063757,None,True
INC-008143,ORG-024,AST-04235,BU-0146,THREAT-02420,Insider Threat,Insider,481,35,42,101,93001,Medium,8319470,6594104,1773982,1039868,11408354,2396831,31532610,MFA Bypass,True
INC-008144,ORG-022,AST-07849,BU-0134,THREAT-01864,Account Takeover,Cloud Misconfiguration,491,48,131,101,94816,Medium,1893506,1085806,1075489,1079507,46413027,805510,52352846,Phishing Click,False
INC-008145,ORG-006,AST-07980,BU-0034,THREAT-03148,Supply Chain Attack,Supply Chain,239,42,93,62,16260,Medium,289087,255299,138058,136438,4769290,183899,5772072,Phishing Click,True
INC-008146,ORG-021,AST-00695,BU-0127,THREAT-02395,DDoS,Brute Force,32,25,27,9,0,Low,115106,34383,15488,0,0,119191,284169,Unpatched Vulnerability,True
INC-008147,ORG-021,AST-03184,BU-0128,THREAT-04412,Malware,Remote Desktop,328,32,127,163,45552,Low,90095,109166,48859,796,6165511,87015,6501442,Cloud Misconfiguration,True
INC-008148,ORG-016,AST-01085,BU-0099,THREAT-01382,Malware,Supply Chain,362,21,128,158,95031,Low,10098,5195,2639,388,7138288,5521,7162130,Firewall Misconfiguration,True
INC-008149,ORG-021,AST-06024,BU-0126,THREAT-03579,Ransomware,Social Engineering,111,48,83,53,167467,Low,63471,74137,8638,20025,13038180,49435,13253884,Unpatched Vulnerability,True
INC-008150,ORG-024,AST-05446,BU-0142,THREAT-03272,Insider Threat,VPN,352,14,63,103,61563,Medium,5024448,4242618,1098857,1734602,15625127,1434013,29159665,Firewall Misconfiguration,False
INC-008151,ORG-010,AST-09092,BU-0057,THREAT-03641,Malware,Web Application,281,8,22,14,67077,Medium,177978,152279,27663,63235,19887226,73488,20381871,Cloud Misconfiguration,True
INC-008152,ORG-012,AST-09108,BU-0072,THREAT-00037,Malware,Cloud Misconfiguration,418,12,79,73,59299,Low,63182,31969,23996,22586,20831818,52408,21025959,Weak Password,True
INC-008153,ORG-009,AST-07968,BU-0052,THREAT-03762,DDoS,Social Engineering,679,48,56,13,0,Medium,145324,49886,44062,0,0,86065,325336,EDR Evasion,True
INC-008154,ORG-018,AST-00271,BU-0113,THREAT-03692,Cloud Breach,VPN,442,37,54,85,21350,High,1000392,666571,139549,7484,10645173,669107,13128276,Weak Password,True
INC-008155,ORG-022,AST-08602,BU-0129,THREAT-00386,Account Takeover,Web Application,230,32,56,62,17108,Low,204454,127920,31174,52559,3903230,186040,4505377,Cloud Misconfiguration,True
INC-008156,ORG-013,AST-00908,BU-0076,THREAT-02989,Cloud Breach,Email,492,21,95,80,73612,Low,148743,265305,109008,65973,8013754,89946,8692730,Cloud Misconfiguration,True
INC-008157,ORG-009,AST-06260,BU-0054,THREAT-03526,Account Takeover,Web Application,338,2,72,76,76376,Low,158856,95261,101339,103608,29678855,141160,30279079,Unpatched Vulnerability,True
INC-008158,ORG-020,AST-01615,BU-0122,THREAT-03979,Data Breach,Insider,103,44,59,36,1757414,Low,12040,9978,4198,10972,712484211,9691,712531090,None,False
INC-008159,ORG-006,AST-00544,BU-0036,THREAT-03390,Cloud Breach,Supply Chain,113,1,34,49,55362,Low,105962,116286,54613,20831,17270834,64920,17633446,Unpatched Vulnerability,False
INC-008160,ORG-023,AST-02757,BU-0138,THREAT-04768,Supply Chain Attack,Cloud Misconfiguration,443,44,89,52,59041,Medium,3466005,3877745,1972637,72765,11429689,4810201,25629043,None,True
INC-008161,ORG-007,AST-00367,BU-0042,THREAT-01431,Ransomware,Email,222,40,151,236,296738,Low,895776,933190,431854,454114,36968419,428535,40111888,MFA Bypass,False
INC-008162,ORG-006,AST-00444,BU-0034,THREAT-01493,Data Breach,Supply Chain,530,14,18,8,4852184,Medium,439997,437001,108745,878776,1137935950,624909,1140425377,MFA Bypass,True
INC-008163,ORG-023,AST-01926,BU-0139,THREAT-04366,Account Takeover,VPN,348,35,42,113,28741,High,2573709,2234328,770771,832007,14013580,2099154,22523549,Unpatched Vulnerability,True
INC-008164,ORG-016,AST-07332,BU-0101,THREAT-02310,Insider Threat,VPN,167,26,63,45,55772,Low,8998,8299,2339,3737,11220328,3992,11247693,Phishing Click,True
INC-008165,ORG-014,AST-05998,BU-0088,THREAT-03077,Cloud Breach,Web Application,503,16,133,128,64142,Low,4931,5751,2814,2960,26914027,2625,26933108,Cloud Misconfiguration,True
INC-008166,ORG-021,AST-09791,BU-0127,THREAT-02399,DDoS,Web Application,628,10,65,64,0,Low,83807,20668,51289,0,0,66106,221871,Unpatched Vulnerability,True
INC-008167,ORG-018,AST-07678,BU-0111,THREAT-02765,Phishing,VPN,76,5,34,48,99469,Low,619160,561762,164695,266034,22531295,643432,24786377,Cloud Misconfiguration,True
INC-008168,ORG-007,AST-04457,BU-0041,THREAT-01420,Cloud Breach,Social Engineering,106,8,73,102,7601,Medium,2035960,1040930,793519,184800,613100,1366493,6034801,Firewall Misconfiguration,True
INC-008169,ORG-002,AST-09783,BU-0007,THREAT-03696,Ransomware,Remote Desktop,161,30,135,416,345786,High,106280,97991,11786,31334,54077097,66686,54391174,Cloud Misconfiguration,False
INC-008170,ORG-021,AST-01362,BU-0127,THREAT-01136,Account Takeover,VPN,33,31,121,153,11585,Low,35635,28275,13168,11237,2657065,52842,2798223,EDR Evasion,True
INC-008171,ORG-021,AST-06737,BU-0126,THREAT-01500,Phishing,Remote Desktop,365,18,77,107,97418,Low,114658,32246,45845,28921,36052857,100347,36374873,Weak Password,False
INC-008172,ORG-001,AST-01904,BU-0005,THREAT-03849,Insider Threat,Brute Force,157,3,5,2,69238,Low,613618,289279,162987,189218,6153808,783597,8192507,None,False
INC-008173,ORG-003,AST-08693,BU-0014,THREAT-03245,Insider Threat,Email,226,27,52,46,35081,High,78216,53477,37641,8332,8676291,27388,8881345,MFA Bypass,False
INC-008174,ORG-021,AST-05610,BU-0126,THREAT-01510,Cloud Breach,Email,80,28,28,8,85934,Low,70848,30243,22609,50487,26159638,76188,26410014,Weak Password,True
INC-008175,ORG-010,AST-02080,BU-0060,THREAT-00975,DDoS,USB,656,44,85,43,0,Low,17173,5948,7531,0,0,10236,40889,Cloud Misconfiguration,True
INC-008176,ORG-014,AST-06790,BU-0084,THREAT-01935,Data Breach,Email,545,41,44,5,145414,Low,4098,1655,778,1015,29476270,2356,29486171,MFA Bypass,True
INC-008177,ORG-005,AST-06895,BU-0029,THREAT-00908,Ransomware,Web Application,664,18,69,673,372696,Low,11084,14703,5476,9035,146359713,12504,146412515,Cloud Misconfiguration,True
INC-008178,ORG-024,AST-06525,BU-0145,THREAT-04888,Cloud Breach,Web Application,426,9,96,120,11136,Low,822306,561575,346826,165125,2129205,1252167,5277203,Firewall Misconfiguration,True
INC-008179,ORG-002,AST-07232,BU-0006,THREAT-01339,Supply Chain Attack,USB,718,46,69,26,5873,Low,47223,46021,12717,3647,2453150,57298,2620057,Phishing Click,True
INC-008180,ORG-016,AST-04483,BU-0097,THREAT-02848,DDoS,Email,541,29,41,16,0,Medium,23258,4152,10782,0,0,11234,49426,EDR Evasion,True
INC-008181,ORG-013,AST-06650,BU-0081,THREAT-03278,Phishing,Brute Force,57,8,23,28,31250,Low,769934,382822,162995,148546,11107930,737809,13310035,Cloud Misconfiguration,False
INC-008182,ORG-016,AST-04762,BU-0099,THREAT-01578,DDoS,Email,510,45,48,48,0,Low,6110,2357,1541,0,0,5504,15512,EDR Evasion,True
INC-008183,ORG-019,AST-08020,BU-0120,THREAT-00032,Account Takeover,VPN,432,4,94,125,831,Low,91409,61818,28813,14488,365602,37656,599786,MFA Bypass,False
INC-008184,ORG-002,AST-07826,BU-0009,THREAT-01919,Phishing,Web Application,510,38,154,128,72270,Medium,48669,30615,43115,35200,9807416,49667,10014682,Weak Password,True
INC-008185,ORG-015,AST-01182,BU-0092,THREAT-01166,Cloud Breach,Insider,270,37,71,49,54879,Low,766270,470464,301135,357644,15194311,772301,17862125,Firewall Misconfiguration,True
INC-008186,ORG-010,AST-09863,BU-0059,THREAT-04241,Insider Threat,Social Engineering,457,26,114,125,32540,Low,93965,81826,35604,5499,3369538,59381,3645813,Unpatched Vulnerability,True
INC-008187,ORG-008,AST-00676,BU-0050,THREAT-01111,Data Breach,VPN,553,7,7,13,2599585,Medium,17639,10835,5536,6664,958413209,8928,958462811,Cloud Misconfiguration,True
INC-008188,ORG-009,AST-01160,BU-0055,THREAT-03805,Ransomware,Web Application,34,22,471,500,335591,Medium,95265,173688,20569,51599,61907485,66746,62315353,Firewall Misconfiguration,True
INC-008189,ORG-011,AST-05298,BU-0066,THREAT-00175,Data Breach,Social Engineering,405,35,61,45,777910,Medium,578582,193704,220145,232209,77213162,392283,78830086,Unpatched Vulnerability,True
INC-008190,ORG-015,AST-00334,BU-0093,THREAT-04260,DDoS,VPN,54,41,41,5,0,Medium,6501126,1540668,1062409,0,0,5442578,14546780,Weak Password,True
INC-008191,ORG-011,AST-07852,BU-0062,THREAT-04795,Insider Threat,Web Application,607,42,60,77,50111,Low,283562,284055,136754,75557,24559972,193654,25533554,Phishing Click,False
INC-008192,ORG-013,AST-07585,BU-0083,THREAT-00787,Phishing,Web Application,478,1,45,114,96224,Medium,2788639,2326712,1061182,220277,27490150,1254805,35141765,None,False
INC-008193,ORG-014,AST-08343,BU-0085,THREAT-02710,Phishing,Insider,132,37,40,30,83673,Low,8865,4594,4233,5109,16704340,8370,16735511,MFA Bypass,True
INC-008194,ORG-014,AST-00888,BU-0087,THREAT-02604,DDoS,VPN,191,27,28,2,0,Low,759,306,430,0,0,622,2117,Phishing Click,True
INC-008195,ORG-003,AST-03584,BU-0010,THREAT-02164,Supply Chain Attack,Insider,216,29,36,24,16247,Low,98678,72283,28571,21800,6462697,84245,6768273,None,False
INC-008196,ORG-020,AST-01884,BU-0121,THREAT-02424,DDoS,Insider,532,28,31,5,0,Low,14913,5996,6280,0,0,14812,42000,Weak Password,False
INC-008197,ORG-023,AST-04076,BU-0136,THREAT-00388,DDoS,Insider,529,48,59,71,0,Medium,4105566,718776,2142561,0,0,4046355,11013258,Weak Password,True
INC-008198,ORG-004,AST-08623,BU-0024,THREAT-03114,Insider Threat,VPN,421,3,52,64,35219,Low,189962,170292,86584,98120,17129912,88194,17763063,EDR Evasion,False
INC-008199,ORG-003,AST-09881,BU-0014,THREAT-02241,Data Breach,Brute Force,653,19,32,38,4518660,Medium,35029,16936,11628,29609,2125110703,24764,2125228669,MFA Bypass,True
INC-008200,ORG-022,AST-07132,BU-0134,THREAT-02714,Account Takeover,Remote Desktop,229,47,61,29,10440,Low,181704,148101,71902,17197,3166464,124461,3709829,None,False
INC-008201,ORG-008,AST-03401,BU-0045,THREAT-03193,Data Breach,Remote Desktop,580,36,40,21,351591,Medium,32884,13397,21325,54819,140706957,34386,140863767,Cloud Misconfiguration,False
INC-008202,ORG-003,AST-02234,BU-0017,THREAT-04241,Cloud Breach,Web Application,498,34,42,18,46118,Low,53008,40407,30696,23428,11039750,81673,11268961,Weak Password,True
INC-008203,ORG-015,AST-07781,BU-0093,THREAT-03949,DDoS,Web Application,158,19,20,1,0,Medium,779968,361699,713426,0,0,1220787,3075880,Weak Password,True
INC-008204,ORG-023,AST-03940,BU-0137,THREAT-00332,Cloud Breach,Brute Force,44,19,27,40,30610,Medium,217775,142207,125043,117109,4789354,417368,5808855,Firewall Misconfiguration,False
INC-008205,ORG-025,AST-07483,BU-0151,THREAT-02777,Ransomware,VPN,45,34,365,351,6686,High,8613,12133,1574,2767,1570274,9118,1604480,MFA Bypass,True
INC-008206,ORG-006,AST-06023,BU-0034,THREAT-04499,Ransomware,Social Engineering,706,39,281,262,49115,High,598759,1150788,256669,476252,3279442,735720,6497631,Cloud Misconfiguration,True
INC-008207,ORG-019,AST-05550,BU-0118,THREAT-01748,Cloud Breach,Remote Desktop,2,39,40,1,9519,Critical,2097447,1604138,1207046,1324198,3419976,675557,10328362,Unpatched Vulnerability,True
INC-008208,ORG-013,AST-07248,BU-0076,THREAT-04059,Insider Threat,Remote Desktop,523,3,51,158,10215,Low,741171,739345,379604,180064,905416,558771,3504370,MFA Bypass,False
INC-008209,ORG-023,AST-01216,BU-0136,THREAT-01962,Phishing,Email,593,15,18,8,79819,Low,905613,726462,375761,403000,17413268,838580,20662683,Unpatched Vulnerability,True
INC-008210,ORG-024,AST-08111,BU-0144,THREAT-04429,Malware,USB,488,36,36,8,7537,Low,394568,436002,350640,238467,2987383,496958,4904018,Weak Password,False
INC-008211,ORG-022,AST-03107,BU-0135,THREAT-00054,Insider Threat,USB,93,38,105,98,16106,Low,359471,204960,180119,18971,6105302,189381,7058203,Cloud Misconfiguration,True
INC-008212,ORG-023,AST-08062,BU-0139,THREAT-01778,Insider Threat,Brute Force,384,48,161,155,74002,Medium,1801085,2249067,644806,78847,18372407,1016656,24162868,MFA Bypass,True
INC-008213,ORG-021,AST-03291,BU-0128,THREAT-04070,Malware,Supply Chain,118,39,90,59,86349,Medium,311422,157894,65332,46165,21480891,212327,22274032,Phishing Click,True
INC-008214,ORG-005,AST-02848,BU-0026,THREAT-00112,DDoS,Insider,203,41,48,12,0,High,97004,26893,12422,0,0,65347,201666,Weak Password,False
INC-008215,ORG-018,AST-08539,BU-0115,THREAT-00254,Cloud Breach,VPN,610,32,120,149,76529,High,334203,207996,68397,18235,12140340,220174,12989345,Cloud Misconfiguration,True
INC-008216,ORG-002,AST-09373,BU-0009,THREAT-04377,Ransomware,Social Engineering,16,2,513,517,121261,Low,10918,12046,7199,7041,7751988,9800,7798993,MFA Bypass,True
INC-008217,ORG-009,AST-09275,BU-0055,THREAT-00621,Data Breach,Brute Force,279,34,40,24,485213,Medium,96340,121605,31576,60163,150873863,117498,151301045,None,True
INC-008218,ORG-013,AST-04627,BU-0082,THREAT-01542,Cloud Breach,Email,235,3,127,167,7511,Low,3127447,2079678,606665,393336,2785831,2337708,11330665,Weak Password,True
INC-008219,ORG-021,AST-09652,BU-0127,THREAT-01918,Data Breach,Supply Chain,403,1,12,18,3034778,Medium,412522,188533,110426,292263,438587669,302418,439893832,None,True
INC-008220,ORG-010,AST-01461,BU-0057,THREAT-04037,Data Breach,Web Application,282,40,56,19,1484591,Low,15366,6045,3577,19816,549111246,8262,549164311,EDR Evasion,True
INC-008221,ORG-023,AST-04439,BU-0138,THREAT-00449,Phishing,Web Application,598,5,70,73,68166,Medium,4619228,3173863,1543236,1669101,7406860,1495529,19907817,Unpatched Vulnerability,True
INC-008222,ORG-005,AST-01154,BU-0026,THREAT-03972,Data Breach,Social Engineering,606,11,11,2,2742226,Low,193016,140751,49722,241417,938677726,96757,939399389,EDR Evasion,True
INC-008223,ORG-018,AST-04938,BU-0115,THREAT-00572,Data Breach,Email,400,37,41,23,3764212,Low,361583,155966,109660,152624,1681962438,210676,1682952947,MFA Bypass,True
INC-008224,ORG-021,AST-05938,BU-0127,THREAT-04842,Insider Threat,Insider,412,8,64,86,44420,Medium,27481,19090,11713,5542,11461769,19774,11545370,Phishing Click,True
INC-008225,ORG-025,AST-06404,BU-0152,THREAT-02050,Account Takeover,Supply Chain,49,28,119,150,36142,Medium,11219,9059,4560,3538,10387444,4441,10420261,Phishing Click,False
INC-008226,ORG-011,AST-02789,BU-0066,THREAT-02148,Data Breach,Supply Chain,719,25,25,15,4098968,Low,145752,51640,47205,94819,485301773,50778,485691967,Unpatched Vulnerability,True
INC-008227,ORG-012,AST-05896,BU-0069,THREAT-01530,Phishing,Web Application,242,35,53,35,11830,High,486406,432390,184047,14445,4946728,158027,6222042,Firewall Misconfiguration,True
INC-008228,ORG-012,AST-09985,BU-0074,THREAT-00885,DDoS,Supply Chain,423,46,55,17,0,Low,315366,94501,109024,0,0,262342,781233,EDR Evasion,True
INC-008229,ORG-023,AST-03803,BU-0136,THREAT-01979,Account Takeover,USB,396,14,51,41,47989,Low,1895670,1746029,485619,202491,16798663,621468,21749939,None,True
INC-008230,ORG-007,AST-01444,BU-0039,THREAT-00249,Ransomware,Brute Force,98,40,383,697,465512,Medium,3953254,9078054,2299042,3116032,223856787,5245433,247548602,Weak Password,True
INC-008231,ORG-020,AST-03223,BU-0121,THREAT-03752,DDoS,USB,642,41,47,66,0,Low,7420,1879,3685,0,0,8680,21664,Cloud Misconfiguration,True
INC-008232,ORG-023,AST-01865,BU-0138,THREAT-04797,Phishing,Insider,540,6,19,23,427,Low,271124,441692,96483,97643,58217,285994,1251152,Phishing Click,True
INC-008233,ORG-021,AST-00616,BU-0125,THREAT-03590,Malware,VPN,655,37,71,91,45505,High,257400,223094,100724,119112,8382986,113368,9196684,Weak Password,True
INC-008234,ORG-009,AST-04075,BU-0051,THREAT-01556,Insider Threat,VPN,343,1,84,111,52121,Medium,671940,176188,279258,83231,15281594,311349,16803560,EDR Evasion,True
