iam_event_id,organization_id,asset_id,user_count,privileged_user_count,orphan_accounts,inactive_accounts,mfa_enabled_percentage,excessive_privilege_count,failed_login_count,suspicious_login_count,password_policy_score,privileged_access_risk,identity_risk_score
IAM-006018,ORG-024,AST-06018,20,1,1,2,54,0,39,0,0.52,Low,3.6
IAM-006019,ORG-008,AST-06019,105,4,5,8,42,2,182,23,0.87,Low,9.1
IAM-006020,ORG-002,AST-06020,443,38,21,26,39,11,61,1,0.89,Medium,9.3
IAM-006021,ORG-009,AST-06021,298,16,14,15,73,15,94,13,0.82,High,9.1
IAM-006022,ORG-001,AST-06022,333,30,1,24,46,1,15,3,0.79,Low,4.6
IAM-006023,ORG-006,AST-06023,26,2,0,0,37,2,191,10,0.91,High,8.1
IAM-006024,ORG-021,AST-06024,160,11,5,7,54,2,72,0,0.68,Low,4.7
IAM-006025,ORG-009,AST-06025,39,3,0,3,78,0,32,1,0.66,Low,1.9
IAM-006026,ORG-003,AST-06026,438,11,4,36,30,0,49,4,0.94,Low,5.6
IAM-006027,ORG-004,AST-06027,417,27,14,38,74,21,196,10,0.84,High,8.2
IAM-006028,ORG-021,AST-06028,435,17,8,36,77,15,39,6,0.99,High,6.1
IAM-006029,ORG-011,AST-06029,66,1,0,1,43,0,115,9,0.9,Low,4.5
IAM-006030,ORG-012,AST-06030,47,1,0,4,68,0,186,27,0.57,Low,4.3
IAM-006031,ORG-010,AST-06031,63,5,3,1,50,1,53,5,0.79,Low,4.8
IAM-006032,ORG-009,AST-06032,146,3,6,3,94,2,18,2,0.3,High,3.7
IAM-006033,ORG-015,AST-06033,153,15,5,12,83,10,66,1,0.61,High,3.8
IAM-006034,ORG-011,AST-06034,380,30,6,28,36,17,101,9,0.65,High,8.3
IAM-006035,ORG-009,AST-06035,358,17,13,1,99,14,37,7,0.72,High,5.8
IAM-006036,ORG-012,AST-06036,167,2,0,0,73,2,40,6,0.44,High,5.8
IAM-006037,ORG-016,AST-06037,251,12,7,1,51,3,66,2,0.75,Medium,5.9
IAM-006038,ORG-009,AST-06038,289,3,4,28,81,3,166,33,0.82,High,7.9
IAM-006039,ORG-015,AST-06039,95,1,4,7,52,0,137,27,0.47,Low,6.5
IAM-006040,ORG-010,AST-06040,473,4,14,30,57,3,117,3,0.82,High,8.6
IAM-006041,ORG-002,AST-06041,77,1,3,6,100,1,24,1,0.34,High,3.6
IAM-006042,ORG-004,AST-06042,46,2,0,0,65,0,94,5,0.88,Low,2.6
IAM-006043,ORG-020,AST-06043,153,15,4,6,39,8,173,1,0.76,High,6.2
IAM-006044,ORG-022,AST-06044,182,14,0,5,79,6,26,0,0.33,Medium,3.1
IAM-006045,ORG-009,AST-06045,17,2,0,1,60,2,6,0,0.95,High,5.9
IAM-006046,ORG-017,AST-06046,291,4,7,20,45,1,32,3,0.81,Low,6.6
IAM-006047,ORG-007,AST-06047,425,9,11,29,33,7,170,12,0.9,High,10
IAM-006048,ORG-018,AST-06048,182,8,0,13,43,5,94,4,0.98,High,6.4
IAM-006049,ORG-013,AST-06049,250,24,9,23,60,11,40,8,0.59,Medium,7.0
IAM-006050,ORG-005,AST-06050,168,1,5,5,76,1,3,0,0.95,High,5.2
IAM-006051,ORG-014,AST-06051,369,25,12,13,90,7,62,11,0.56,Medium,5.2
IAM-006052,ORG-009,AST-06052,226,8,9,17,93,6,127,19,0.64,High,6.8
IAM-006053,ORG-008,AST-06053,337,27,16,1,98,16,89,16,0.8,High,6.3
IAM-006054,ORG-015,AST-06054,122,8,1,8,93,4,29,5,0.43,Medium,2.6
IAM-006055,ORG-002,AST-06055,376,30,6,15,75,21,142,21,0.66,High,7.3
IAM-006056,ORG-010,AST-06056,357,22,17,5,41,15,146,23,0.38,High,10
IAM-006057,ORG-012,AST-06057,244,5,2,22,86,5,168,21,0.71,High,6.3
IAM-006058,ORG-022,AST-06058,209,13,10,5,37,5,53,10,0.31,Medium,8.1
IAM-006059,ORG-023,AST-06059,499,43,2,40,53,2,54,2,0.44,Low,4.3
IAM-006060,ORG-008,AST-06060,351,24,2,15,76,12,184,8,0.72,Medium,4.3
IAM-006061,ORG-003,AST-06061,245,20,8,10,86,18,151,14,0.46,High,6.9
IAM-006062,ORG-025,AST-06062,152,6,3,9,50,5,51,8,0.45,High,6.7
IAM-006063,ORG-002,AST-06063,305,11,10,7,96,2,101,0,0.58,Low,2.5
IAM-006064,ORG-007,AST-06064,112,5,0,0,88,4,123,2,0.43,High,3.4
IAM-006065,ORG-010,AST-06065,389,38,19,25,86,3,42,0,0.59,Medium,4.8
IAM-006066,ORG-023,AST-06066,103,5,2,3,70,4,183,3,0.99,High,4.6
IAM-006067,ORG-022,AST-06067,210,19,4,9,55,0,64,5,0.36,Low,4.1
IAM-006068,ORG-012,AST-06068,30,1,0,2,46,0,139,26,0.63,Low,6.4
IAM-006069,ORG-008,AST-06069,159,13,2,2,88,0,146,27,0.72,Low,3.5
IAM-006070,ORG-012,AST-06070,155,4,6,3,36,4,192,21,0.34,High,10
IAM-006071,ORG-024,AST-06071,373,31,4,34,81,1,161,2,0.42,Low,2.8
IAM-006072,ORG-014,AST-06072,466,43,5,14,96,5,147,2,0.7,Medium,1.9
IAM-006073,ORG-002,AST-06073,118,7,1,2,83,5,146,20,0.59,High,5.6
IAM-006074,ORG-001,AST-06074,347,16,12,28,70,6,54,10,0.72,Medium,6.9
IAM-006075,ORG-009,AST-06075,213,19,6,16,95,2,14,1,0.51,Low,1.6
IAM-006076,ORG-002,AST-06076,475,24,0,6,59,12,87,16,0.62,Medium,5.8
IAM-006077,ORG-017,AST-06077,437,9,14,33,51,2,101,6,0.87,Low,7.2
IAM-006078,ORG-005,AST-06078,263,23,1,1,51,0,48,4,0.54,Low,3.7
IAM-006079,ORG-018,AST-06079,388,25,2,25,50,1,37,4,0.76,Low,3.8
IAM-006080,ORG-013,AST-06080,263,12,11,18,48,2,94,15,0.74,Low,7.8
IAM-006081,ORG-014,AST-06081,351,33,1,8,78,27,133,1,0.67,High,4.5
IAM-006082,ORG-009,AST-06082,236,19,4,7,44,9,68,0,0.73,Medium,5.7
IAM-006083,ORG-004,AST-06083,10,2,0,0,51,2,193,6,0.38,High,6.9
IAM-006084,ORG-018,AST-06084,225,7,9,15,72,7,175,26,0.83,High,9.0
IAM-006085,ORG-021,AST-06085,277,21,12,26,49,12,85,2,0.32,High,8.2
IAM-006086,ORG-005,AST-06086,302,29,0,6,63,28,50,5,0.91,High,6.3
IAM-006087,ORG-013,AST-06087,92,7,3,4,33,1,125,25,0.44,Low,8.2
IAM-006088,ORG-009,AST-06088,345,19,9,29,78,13,101,2,0.38,High,5.4
IAM-006089,ORG-005,AST-06089,355,30,10,35,51,17,6,0,0.55,High,6.5
IAM-006090,ORG-017,AST-06090,337,12,7,5,75,4,80,12,0.71,Medium,5.4
IAM-006091,ORG-011,AST-06091,74,2,0,1,49,1,80,7,0.63,Low,5.7
IAM-006092,ORG-024,AST-06092,392,37,5,17,39,10,98,2,0.33,Medium,6.4
IAM-006093,ORG-019,AST-06093,218,7,9,14,95,7,186,24,0.74,High,7.3
IAM-006094,ORG-002,AST-06094,100,9,1,3,51,0,93,6,0.32,Low,3.8
IAM-006095,ORG-014,AST-06095,270,16,3,25,97,15,134,23,0.49,High,6.1
IAM-006096,ORG-007,AST-06096,401,9,5,14,41,6,129,9,0.64,High,8.0
IAM-006097,ORG-015,AST-06097,63,5,1,3,79,1,37,7,0.54,Low,2.8
IAM-006098,ORG-019,AST-06098,82,6,0,0,38,6,135,3,0.37,High,7.5
IAM-006099,ORG-025,AST-06099,97,7,1,5,82,5,94,8,0.57,High,4.1
IAM-006100,ORG-023,AST-06100,446,40,7,32,31,12,161,16,0.66,Medium,8.0
IAM-006101,ORG-014,AST-06101,9,1,0,0,100,1,150,14,0.42,High,4.3
IAM-006102,ORG-003,AST-06102,186,6,1,4,95,3,109,2,0.42,Medium,2.5
IAM-006103,ORG-015,AST-06103,388,19,6,7,60,7,39,5,0.69,Medium,5.2
IAM-006104,ORG-010,AST-06104,106,8,1,8,87,6,144,18,0.81,High,5.0
IAM-006105,ORG-021,AST-06105,86,8,1,3,59,7,23,2,0.58,High,5.7
IAM-006106,ORG-021,AST-06106,278,20,7,22,40,8,36,3,0.67,Medium,6.9
IAM-006107,ORG-016,AST-06107,184,17,2,13,94,1,62,0,0.57,Low,1.3
IAM-006108,ORG-025,AST-06108,384,35,12,3,71,30,61,12,0.39,High,8.2
IAM-006109,ORG-007,AST-06109,250,14,0,23,48,9,193,6,0.32,High,6.3
IAM-006110,ORG-007,AST-06110,270,2,11,11,87,0,73,2,0.87,Low,3.4
IAM-006111,ORG-013,AST-06111,262,24,11,24,32,20,108,15,0.93,High,10
IAM-006112,ORG-004,AST-06112,367,9,1,30,34,9,52,4,0.61,High,7.7
IAM-006113,ORG-025,AST-06113,324,13,5,2,99,4,140,20,0.5,Medium,4.0
IAM-006114,ORG-012,AST-06114,21,2,0,2,59,0,177,27,0.77,Low,5.3
IAM-006115,ORG-012,AST-06115,477,28,3,14,56,9,185,32,0.5,Medium,8.0
IAM-006116,ORG-002,AST-06116,341,12,13,29,72,9,160,11,0.32,High,7.9
IAM-006117,ORG-009,AST-06117,221,3,8,11,90,1,50,2,0.68,Low,3.1
IAM-006118,ORG-005,AST-06118,364,25,4,32,31,8,25,2,0.76,Medium,6.9
IAM-006119,ORG-008,AST-06119,255,19,10,5,44,8,196,8,0.98,Medium,7.4
IAM-006120,ORG-017,AST-06120,435,41,7,5,59,4,69,10,0.82,Medium,5.5
IAM-006121,ORG-011,AST-06121,116,7,0,2,69,1,59,8,0.83,Low,3.7
IAM-006122,ORG-004,AST-06122,389,34,3,37,72,7,70,6,0.7,Medium,3.6
IAM-006123,ORG-024,AST-06123,378,24,18,8,70,12,104,2,0.8,Medium,7.1
IAM-006124,ORG-007,AST-06124,226,5,6,21,74,1,123,0,0.41,Low,3.1
IAM-006125,ORG-010,AST-06125,83,3,1,3,86,0,193,37,0.58,Low,5.2
IAM-006126,ORG-003,AST-06126,335,15,10,24,76,3,125,1,0.81,Medium,4.3
IAM-006127,ORG-001,AST-06127,161,6,4,14,60,1,92,13,0.41,Low,4.8
IAM-006128,ORG-008,AST-06128,253,10,12,0,50,9,147,10,0.84,High,9.3
IAM-006129,ORG-016,AST-06129,199,16,9,5,60,12,174,2,0.33,High,6.6
IAM-006130,ORG-002,AST-06130,347,28,9,4,32,11,78,9,0.55,Medium,8.8
IAM-006131,ORG-016,AST-06131,400,35,9,24,64,32,70,14,0.32,High,8.4
IAM-006132,ORG-018,AST-06132,225,9,10,6,30,1,61,2,0.76,Low,7.7
IAM-006133,ORG-023,AST-06133,470,7,21,30,60,6,185,11,0.58,High,10
IAM-006134,ORG-023,AST-06134,7,2,0,0,82,1,2,1,0.71,Low,2.5
IAM-006135,ORG-007,AST-06135,386,37,4,6,93,27,7,1,0.61,High,3.2
IAM-006136,ORG-017,AST-06136,211,8,2,2,38,3,91,7,0.79,Medium,6.6
IAM-006137,ORG-012,AST-06137,155,7,7,8,73,3,171,31,0.92,Medium,7.7
IAM-006138,ORG-024,AST-06138,187,10,8,10,65,3,111,22,0.88,Medium,6.9
IAM-006139,ORG-006,AST-06139,423,5,10,34,57,5,76,7,0.89,High,8.4
IAM-006140,ORG-011,AST-06140,494,26,24,42,41,10,151,18,0.44,Medium,10
IAM-006141,ORG-022,AST-06141,359,11,10,20,58,9,191,28,0.79,High,10.0
IAM-006142,ORG-019,AST-06142,459,18,9,32,73,14,96,7,0.79,High,6.8
IAM-006143,ORG-010,AST-06143,423,38,2,36,55,23,48,4,0.62,High,5.9
IAM-006144,ORG-008,AST-06144,252,19,2,7,87,5,105,19,0.79,Medium,4.1
IAM-006145,ORG-016,AST-06145,148,14,6,3,39,2,163,5,0.31,Low,6.4
IAM-006146,ORG-013,AST-06146,391,25,19,4,43,22,194,28,0.94,High,10
IAM-006147,ORG-009,AST-06147,142,8,7,7,45,6,168,15,0.36,High,8.5
IAM-006148,ORG-008,AST-06148,190,9,3,1,48,5,24,3,0.82,High,6.3
IAM-006149,ORG-018,AST-06149,219,4,7,2,54,4,189,0,0.61,High,7.1
IAM-006150,ORG-013,AST-06150,444,44,20,5,82,8,148,4,0.4,Medium,5.9
IAM-006151,ORG-007,AST-06151,435,25,16,3,94,22,81,14,0.33,High,7.9
IAM-006152,ORG-002,AST-06152,88,5,2,2,85,3,127,14,0.63,High,4.2
IAM-006153,ORG-017,AST-06153,47,1,0,4,30,1,76,6,0.36,High,8.7
IAM-006154,ORG-006,AST-06154,356,21,16,3,69,2,117,15,0.76,Low,7.5
IAM-006155,ORG-003,AST-06155,67,1,1,2,63,0,187,9,0.83,Low,4.0
IAM-006156,ORG-002,AST-06156,173,10,4,2,68,6,42,2,0.38,High,4.6
IAM-006157,ORG-001,AST-06157,177,6,4,1,70,4,87,6,0.82,High,5.2
IAM-006158,ORG-021,AST-06158,185,3,4,14,92,1,67,3,0.9,Low,2.5
IAM-006159,ORG-024,AST-06159,238,12,7,15,88,5,63,9,0.89,Medium,4.2
IAM-006160,ORG-013,AST-06160,378,29,7,21,30,12,171,9,0.89,Medium,8.3
IAM-006161,ORG-002,AST-06161,296,20,10,18,82,19,163,3,0.73,High,6.0
IAM-006162,ORG-025,AST-06162,122,2,1,5,71,0,193,37,0.78,Low,6.1
IAM-006163,ORG-025,AST-06163,147,7,3,4,50,2,39,5,0.35,Low,5.3
IAM-006164,ORG-023,AST-06164,241,12,2,19,37,8,110,17,0.53,High,8.5
IAM-006165,ORG-002,AST-06165,496,8,7,7,30,3,96,15,0.34,Medium,8.3
IAM-006166,ORG-009,AST-06166,5,2,0,0,32,2,25,2,0.61,High,7.8
IAM-006167,ORG-022,AST-06167,217,1,8,0,78,0,57,6,0.86,Low,3.3
IAM-006168,ORG-023,AST-06168,37,2,1,2,45,1,192,38,0.53,Low,9.6
IAM-006169,ORG-020,AST-06169,229,15,7,20,74,2,160,0,0.89,Low,3.2
IAM-006170,ORG-015,AST-06170,20,1,1,0,78,1,66,2,0.38,High,4.6
IAM-006171,ORG-021,AST-06171,477,36,14,29,72,22,61,8,0.41,High,7.1
IAM-006172,ORG-010,AST-06172,364,21,17,19,71,3,42,1,1.0,Medium,6.1
IAM-006173,ORG-020,AST-06173,146,13,6,7,100,6,124,5,0.79,Medium,2.8
IAM-006174,ORG-024,AST-06174,111,10,0,5,86,4,78,15,0.92,Medium,3.6
IAM-006175,ORG-023,AST-06175,329,32,9,26,41,24,94,8,0.87,High,8.6
IAM-006176,ORG-018,AST-06176,124,1,6,6,83,0,48,1,0.5,Low,2.7
IAM-006177,ORG-007,AST-06177,234,21,3,1,74,9,36,7,0.41,Medium,4.1
IAM-006178,ORG-023,AST-06178,86,5,0,0,97,5,193,10,0.68,High,4.3
IAM-006179,ORG-004,AST-06179,333,10,2,19,95,9,4,0,0.39,High,3.7
IAM-006180,ORG-004,AST-06180,79,7,3,3,31,3,63,3,0.53,Medium,6.6
IAM-006181,ORG-021,AST-06181,33,3,0,2,98,1,13,0,0.83,Low,0.9
IAM-006182,ORG-009,AST-06182,200,1,0,1,60,1,91,18,0.67,High,7.9
IAM-006183,ORG-023,AST-06183,146,7,4,5,64,4,180,25,0.95,High,7.5
IAM-006184,ORG-015,AST-06184,286,9,6,1,59,8,13,0,0.52,High,6.8
IAM-006185,ORG-005,AST-06185,207,6,10,4,62,3,180,14,0.73,Medium,7.6
IAM-006186,ORG-006,AST-06186,74,2,2,1,69,2,138,25,0.47,High,7.5
IAM-006187,ORG-008,AST-06187,305,1,0,19,91,0,193,21,0.96,Low,2.2
IAM-006188,ORG-003,AST-06188,59,2,1,1,70,2,113,7,0.73,High,6.3
IAM-006189,ORG-005,AST-06189,128,11,5,5,43,7,88,15,0.83,High,8.0
IAM-006190,ORG-013,AST-06190,186,15,9,0,30,3,148,16,0.58,Medium,9.1
IAM-006191,ORG-019,AST-06191,218,6,8,15,65,3,154,14,0.9,Medium,6.9
IAM-006192,ORG-019,AST-06192,149,8,6,1,90,4,47,3,0.46,Medium,4.1
IAM-006193,ORG-016,AST-06193,208,20,1,11,39,1,28,3,0.74,Low,4.7
IAM-006194,ORG-005,AST-06194,421,42,18,27,99,23,89,14,0.87,High,6.8
IAM-006195,ORG-025,AST-06195,329,16,2,9,91,13,155,10,0.67,High,4.8
IAM-006196,ORG-023,AST-06196,331,7,12,1,60,3,103,3,0.64,Medium,6.7
IAM-006197,ORG-024,AST-06197,279,15,6,27,76,1,102,5,0.68,Low,3.9
IAM-006198,ORG-021,AST-06198,383,37,8,13,85,34,4,0,0.42,High,5.0
IAM-006199,ORG-001,AST-06199,319,18,13,28,63,17,119,19,0.8,High,9.4
IAM-006200,ORG-016,AST-06200,115,11,4,5,34,3,42,5,0.87,Medium,6.3
IAM-006201,ORG-011,AST-06201,172,5,2,16,49,2,146,2,0.89,Low,4.8
IAM-006202,ORG-024,AST-06202,178,11,0,14,62,3,163,13,0.91,Medium,4.8
IAM-006203,ORG-004,AST-06203,368,11,12,12,75,9,152,20,0.64,High,8.3
IAM-006204,ORG-005,AST-06204,422,19,4,31,87,7,34,5,0.38,Medium,2.8
IAM-006205,ORG-025,AST-06205,42,4,0,3,87,3,95,1,0.82,High,3.0
IAM-006206,ORG-006,AST-06206,442,43,12,1,62,24,138,19,0.62,High,8.6
IAM-006207,ORG-002,AST-06207,237,19,5,20,82,8,6,1,0.37,Medium,3.3
IAM-006208,ORG-017,AST-06208,51,1,1,3,68,0,98,5,0.41,Low,3.3
IAM-006209,ORG-007,AST-06209,190,4,4,17,89,1,19,2,0.55,Low,2.4
IAM-006210,ORG-010,AST-06210,170,6,3,4,48,3,111,8,0.59,Medium,6.7
IAM-006211,ORG-006,AST-06211,499,22,20,30,80,15,136,27,0.67,High,10
IAM-006212,ORG-008,AST-06212,128,7,4,4,44,7,100,8,0.97,High,8.0
IAM-006213,ORG-022,AST-06213,253,12,2,12,38,6,171,23,0.72,Medium,8.2
IAM-006214,ORG-008,AST-06214,470,46,3,33,75,4,77,9,0.88,Medium,3.4
IAM-006215,ORG-016,AST-06215,398,27,5,36,56,25,25,5,0.58,High,6.8
IAM-006216,ORG-010,AST-06216,173,16,2,10,85,7,187,17,0.5,Medium,4.4
IAM-006217,ORG-002,AST-06217,103,8,3,1,91,1,162,23,0.9,Low,4.3
IAM-006218,ORG-007,AST-06218,84,1,1,7,39,0,86,13,0.8,Low,5.3
IAM-006219,ORG-022,AST-06219,149,6,5,12,90,1,78,12,0.63,Low,3.8
IAM-006220,ORG-018,AST-06220,212,17,1,2,36,1,88,17,0.32,Low,6.6
IAM-006221,ORG-007,AST-06221,183,8,6,14,95,0,22,1,0.77,Low,2.1
IAM-006222,ORG-019,AST-06222,303,28,13,24,52,18,18,1,0.78,High,8.0
IAM-006223,ORG-010,AST-06223,247,13,11,13,98,1,0,1,0.71,Low,3.0
IAM-006224,ORG-018,AST-06224,259,9,8,12,34,5,87,15,0.79,High,8.9
IAM-006225,ORG-012,AST-06225,70,2,1,4,53,1,33,0,0.49,Low,4.4
IAM-006226,ORG-013,AST-06226,343,25,14,3,33,13,128,1,0.42,High,8.6
IAM-006227,ORG-005,AST-06227,156,11,4,11,64,0,179,3,0.89,Low,3.9
IAM-006228,ORG-005,AST-06228,254,22,11,4,39,10,109,18,0.43,Medium,9.6
IAM-006229,ORG-004,AST-06229,7,2,0,0,32,0,31,1,0.62,Low,4.9
IAM-006230,ORG-024,AST-06230,132,11,2,1,94,2,92,1,0.53,Low,1.1
IAM-006231,ORG-001,AST-06231,246,22,3,7,38,10,86,2,0.44,Medium,6.1
IAM-006232,ORG-024,AST-06232,467,41,18,38,40,37,54,1,0.54,High,10
IAM-006233,ORG-020,AST-06233,304,10,13,18,82,5,18,1,0.92,Medium,5.3
IAM-006234,ORG-002,AST-06234,7,2,0,0,66,1,95,0,0.84,Low,4.2
IAM-006235,ORG-023,AST-06235,113,3,0,7,82,1,143,1,0.89,Low,2.0
IAM-006236,ORG-019,AST-06236,99,7,0,3,79,0,17,2,0.95,Low,1.5
IAM-006237,ORG-020,AST-06237,412,18,2,35,97,13,104,1,0.41,High,3.2
IAM-006238,ORG-004,AST-06238,468,42,20,36,56,12,93,12,0.67,Medium,9.2
IAM-006239,ORG-007,AST-06239,454,21,2,2,35,5,37,2,0.8,Medium,6.0
IAM-006240,ORG-005,AST-06240,262,15,3,8,100,1,50,0,0.53,Low,1.3
IAM-006241,ORG-010,AST-06241,425,5,4,11,78,2,84,2,0.47,Low,3.3
IAM-006242,ORG-003,AST-06242,55,1,2,1,78,0,96,2,0.39,Low,1.9
IAM-006243,ORG-013,AST-06243,48,2,1,3,89,2,184,0,0.69,High,4.4
IAM-006244,ORG-025,AST-06244,260,26,3,8,100,24,120,8,0.52,High,3.8
IAM-006245,ORG-016,AST-06245,157,8,0,11,83,2,2,1,0.57,Low,1.8
IAM-006246,ORG-006,AST-06246,69,5,0,2,46,0,61,2,0.43,Low,3.8
IAM-006247,ORG-009,AST-06247,131,3,1,0,63,1,93,17,0.83,Low,4.9
IAM-006248,ORG-019,AST-06248,121,2,6,0,62,0,19,1,0.5,Low,3.8
IAM-006249,ORG-004,AST-06249,237,6,2,11,68,5,161,0,0.34,High,5.2
IAM-006250,ORG-003,AST-06250,254,20,10,25,80,18,8,1,0.5,High,6.3
IAM-006251,ORG-018,AST-06251,313,8,6,24,38,1,184,19,0.5,Low,7.1
IAM-006252,ORG-019,AST-06252,283,7,9,20,41,6,9,1,0.62,High,8.0
IAM-006253,ORG-005,AST-06253,26,1,0,2,98,1,96,5,0.99,High,3.8
IAM-006254,ORG-011,AST-06254,396,33,1,12,93,24,178,5,0.61,High,3.3
IAM-006255,ORG-002,AST-06255,43,4,2,0,30,2,84,4,0.73,Low,7.4
IAM-006256,ORG-019,AST-06256,478,18,16,30,100,8,78,3,0.83,Medium,5.1
IAM-006257,ORG-002,AST-06257,412,38,16,38,73,34,160,2,0.95,High,7.6
IAM-006258,ORG-011,AST-06258,113,7,0,1,96,0,2,0,0.66,Low,0.2
IAM-006259,ORG-011,AST-06259,95,6,3,4,54,6,79,12,0.78,High,7.4
IAM-006260,ORG-009,AST-06260,478,23,11,1,82,11,147,7,0.96,Medium,6.0
IAM-006261,ORG-003,AST-06261,205,4,2,2,53,0,170,13,0.5,Low,4.5
IAM-006262,ORG-025,AST-06262,368,15,5,24,96,2,177,29,0.54,Low,4.3
IAM-006263,ORG-013,AST-06263,303,23,4,29,80,7,134,17,0.94,Medium,4.6
IAM-006264,ORG-007,AST-06264,440,8,19,30,49,8,33,6,0.4,High,10
IAM-006265,ORG-001,AST-06265,220,8,1,6,78,0,112,18,0.58,Low,3.0
IAM-006266,ORG-018,AST-06266,36,2,0,0,55,1,19,1,0.35,Low,4.4
IAM-006267,ORG-007,AST-06267,204,17,9,4,77,14,30,2,0.7,High,6.3
IAM-006268,ORG-010,AST-06268,237,1,7,18,46,0,113,2,0.55,Low,5.3
IAM-006269,ORG-002,AST-06269,236,4,5,11,74,4,29,3,0.56,High,6.0
IAM-006270,ORG-024,AST-06270,196,1,6,0,30,0,171,14,0.88,Low,7.7
IAM-006271,ORG-014,AST-06271,418,17,2,5,52,8,71,2,0.36,Medium,5.2
IAM-006272,ORG-019,AST-06272,367,11,10,4,70,7,25,0,0.47,High,6.1
IAM-006273,ORG-014,AST-06273,458,22,0,4,37,11,184,11,0.86,Medium,7.2
IAM-006274,ORG-016,AST-06274,383,25,8,35,70,12,128,15,0.61,Medium,6.8
IAM-006275,ORG-023,AST-06275,19,2,0,1,34,1,52,0,0.44,Low,6.2
IAM-006276,ORG-011,AST-06276,186,16,4,10,41,1,198,18,0.39,Low,7.0
IAM-006277,ORG-018,AST-06277,330,14,9,9,31,14,44,1,0.92,High,9.6
IAM-006278,ORG-004,AST-06278,283,2,5,7,40,2,177,17,0.46,High,9.4
IAM-006279,ORG-013,AST-06279,487,28,16,36,55,7,181,17,0.8,Medium,9.0
IAM-006280,ORG-019,AST-06280,288,6,14,7,53,3,71,10,0.56,Medium,8.4
IAM-006281,ORG-009,AST-06281,300,22,10,14,31,5,14,1,0.74,Medium,6.9
IAM-006282,ORG-024,AST-06282,71,3,2,1,98,0,31,0,0.48,Low,0.8
IAM-006283,ORG-005,AST-06283,199,9,7,6,79,7,117,7,0.99,High,5.7
IAM-006284,ORG-004,AST-06284,61,1,3,4,41,1,164,16,0.3,High,8.8
IAM-006285,ORG-019,AST-06285,347,29,14,10,64,3,150,25,0.99,Medium,8.5
IAM-006286,ORG-015,AST-06286,326,30,16,23,94,22,101,4,0.66,High,5.9
IAM-006287,ORG-003,AST-06287,300,4,12,13,89,2,54,10,0.66,Low,5.6
IAM-006288,ORG-020,AST-06288,96,7,4,5,97,4,142,19,0.72,High,4.4
IAM-006289,ORG-011,AST-06289,229,7,3,18,33,1,153,21,0.38,Low,7.9
IAM-006290,ORG-013,AST-06290,201,5,6,2,74,4,191,4,0.89,High,5.7
IAM-006291,ORG-021,AST-06291,102,1,0,6,84,0,165,19,0.73,Low,2.7
IAM-006292,ORG-021,AST-06292,336,21,5,9,52,5,40,3,0.32,Medium,5.6
IAM-006293,ORG-014,AST-06293,176,9,2,1,41,8,14,1,0.38,High,6.8
IAM-006294,ORG-004,AST-06294,447,36,7,31,77,13,146,16,0.79,Medium,5.8
IAM-006295,ORG-007,AST-06295,214,21,2,14,32,1,4,0,0.85,Low,4.7
IAM-006296,ORG-007,AST-06296,374,8,12,29,94,2,191,36,0.33,Low,7.6
IAM-006297,ORG-002,AST-06297,37,2,0,0,54,0,77,0,0.58,Low,3.0
IAM-006298,ORG-014,AST-06298,143,10,6,6,39,0,109,10,0.96,Low,6.2
IAM-006299,ORG-020,AST-06299,112,11,4,2,34,11,119,1,0.82,High,8.1
IAM-006300,ORG-018,AST-06300,311,26,1,29,67,20,124,5,0.84,High,5.6
IAM-006301,ORG-015,AST-06301,183,13,3,10,74,3,150,5,0.86,Medium,3.6
IAM-006302,ORG-017,AST-06302,75,5,3,6,57,0,195,30,0.63,Low,6.5
IAM-006303,ORG-014,AST-06303,393,11,1,9,34,6,25,5,0.76,High,7.0
IAM-006304,ORG-007,AST-06304,371,7,17,34,88,6,123,12,0.38,High,7.9
IAM-006305,ORG-019,AST-06305,200,3,6,18,57,2,148,28,0.49,High,8.9
IAM-006306,ORG-008,AST-06306,24,1,0,1,42,0,5,0,0.6,Low,3.6
IAM-006307,ORG-013,AST-06307,218,11,8,20,72,8,57,6,0.61,High,6.4
IAM-006308,ORG-003,AST-06308,469,14,4,45,75,6,12,1,0.83,Medium,4.2
IAM-006309,ORG-017,AST-06309,164,11,3,16,54,4,186,24,0.51,Medium,7.4
IAM-006310,ORG-002,AST-06310,18,1,0,0,38,1,75,9,0.63,High,8.4
IAM-006311,ORG-009,AST-06311,24,2,1,2,62,1,27,4,0.47,Low,4.5
IAM-006312,ORG-007,AST-06312,112,11,4,5,59,9,127,0,0.55,High,6.1
IAM-006313,ORG-025,AST-06313,189,6,9,8,60,5,125,8,0.76,High,7.9
IAM-006314,ORG-024,AST-06314,395,30,15,1,100,17,193,18,0.79,High,6.4
IAM-006315,ORG-022,AST-06315,152,1,6,11,96,1,32,1,0.75,High,4.4
IAM-006316,ORG-016,AST-06316,423,20,19,10,71,1,197,23,0.98,Low,7.7
IAM-006317,ORG-001,AST-06317,132,12,5,1,97,9,152,5,0.41,High,4.2
IAM-006318,ORG-003,AST-06318,500,30,7,14,65,17,145,8,0.92,High,6.6
IAM-006319,ORG-019,AST-06319,181,15,2,10,34,4,111,1,0.48,Medium,6.0
IAM-006320,ORG-017,AST-06320,236,2,7,22,77,2,20,0,0.4,High,5.9
